date,open,high,low,close,volume
2023-03-14,188.5185,189.3533,187.3792,188.6939,16809221
2023-03-15,188.6939,189.9222,187.1917,189.8758,9965008
2023-03-16,189.8758,190.9765,188.4863,190.008,20124814
2023-03-17,190.008,192.1511,189.8811,191.7222,7224378
2023-03-20,191.7222,194.4336,190.984,193.0648,12730892
2023-03-21,193.0648,194.6169,191.8355,193.6218,21440006
2023-03-22,193.6218,194.6598,192.1954,193.1964,20669587
2023-03-23,193.1964,196.3236,191.8782,194.7775,5875287
2023-03-24,194.7775,195.4755,193.8658,195.4731,19741894
2023-03-27,195.4731,196.9863,194.2298,195.4719,9177872
2023-03-28,195.4719,197.8312,193.9552,196.5463,21762275
2023-03-29,196.5463,197.8633,194.8177,195.5681,12341974
2023-03-30,195.5681,197.2276,194.166,196.4999,15539127
2023-03-31,196.4999,197.8904,195.2216,195.4387,10526228
2023-04-03,195.4387,196.8289,194.4608,195.4658,16487560
2023-04-04,195.4658,198.2957,194.2957,197.3262,4630567
2023-04-05,197.3262,199.2318,196.1075,198.7904,15350564
2023-04-06,198.7904,200.5396,197.9832,199.6914,15415139
2023-04-07,199.6914,201.3113,199.4699,201.1111,13175005
2023-04-10,201.1111,203.0132,200.2038,202.2611,4193100
2023-04-11,202.2611,203.5899,199.8357,201.0265,17993140
2023-04-12,201.0265,202.5135,199.4736,202.223,4504595
2023-04-13,202.223,202.3506,199.5974,201.1791,10128970
2023-04-14,201.1791,201.3727,199.6711,200.7674,11475986
2023-04-17,200.7674,202.1623,199.5238,201.7705,6726667
2023-04-18,201.7705,201.7841,199.3425,200.813,20152097
2023-04-19,200.813,201.9052,199.2189,200.4486,15629916
2023-04-20,200.4486,202.408,199.4965,201.2782,4236247
2023-04-21,201.2782,202.0255,200.27,200.9071,5031700
2023-04-24,200.9071,202.2097,199.1484,200.1841,20019839
2023-04-25,200.1841,200.5191,198.8364,200.4862,8371706
2023-04-26,200.4862,200.5761,198.2869,199.0905,9081256
2023-04-27,199.0905,200.8729,198.2202,199.7937,18605503
2023-04-28,199.7937,201.226,198.5225,200.6364,16240538
2023-05-01,200.6364,201.8518,198.9693,200.5138,8553048
2023-05-02,200.5138,200.9314,199.4609,200.2328,15107950
2023-05-03,200.2328,202.0347,198.77,201.8062,17742827
2023-05-04,201.8062,202.7968,199.9088,201.007,20029774
2023-05-05,201.007,204.2014,200.6147,202.6576,13851021
2023-05-08,202.6576,204.7691,201.1666,203.1569,7706851
2023-05-09,203.1569,205.2061,201.9977,205.0719,19485408
2023-05-10,205.0719,207.9631,204.389,206.7816,13505826
2023-05-11,206.7816,207.9358,206.7544,206.8523,15401440
2023-05-12,206.8523,208.0302,205.6031,207.4408,7927301
2023-05-15,207.4408,210.6789,206.6181,209.3452,6917908
2023-05-16,209.3452,210.5249,208.5007,208.5291,5969919
2023-05-17,208.5291,211.1639,207.4228,209.8,6382996
2023-05-18,209.8,210.0249,208.9454,209.9206,4032102
2023-05-19,209.9206,210.5593,207.3058,208.3282,4764435
2023-05-22,208.3282,211.3441,207.6535,210.1645,12124167
2023-05-23,210.1645,211.7859,208.7196,210.3915,20473891
2023-05-24,210.3915,211.8638,209.1662,210.7311,11647558
2023-05-25,210.7311,212.1066,209.4975,211.4185,15980689
2023-05-26,211.4185,213.682,210.8371,213.0121,13872587
2023-05-29,213.0121,214.8503,212.984,214.7327,11841383
2023-05-30,214.7327,215.8615,213.2331,215.1851,7801443
2023-05-31,215.1851,217.4582,214.2705,216.2442,9576085
2023-06-01,216.2442,216.9102,214.1102,214.5584,14496288
2023-06-02,214.5584,215.5136,212.1529,213.7693,21906984
2023-06-05,213.7693,217.103,212.539,215.8613,16922887
2023-06-06,215.8613,217.4692,215.4064,215.9611,18061000
2023-06-07,215.9611,217.2852,214.9957,215.4951,8755548
2023-06-08,215.4951,216.6482,215.3253,216.285,18134998
2023-06-09,216.285,218.6295,215.8353,217.2192,9905832
2023-06-12,217.2192,218.6425,214.7611,216.457,16623693
2023-06-13,216.457,217.4235,215.1603,217.3798,8315377
2023-06-14,217.3798,219.5819,215.8485,218.9001,4514571
2023-06-15,218.9001,220.5886,217.5176,217.6302,15692543
2023-06-16,217.6302,218.69,215.7524,217.4183,11680855
2023-06-19,217.4183,219.7012,217.2397,218.6082,21060078
2023-06-20,218.6082,218.7852,216.9855,217.7094,14683034
2023-06-21,217.7094,218.7072,214.6734,216.1622,11139460
2023-06-22,216.1622,217.4984,215.893,216.7202,5288811
2023-06-23,216.7202,216.752,216.4722,216.6583,11473920
2023-06-26,216.6583,217.6135,215.9252,216.9387,16775607
2023-06-27,216.9387,219.6154,215.8188,218.1577,17846382
2023-06-28,218.1577,218.332,216.7164,217.3475,12375082
2023-06-29,217.3475,219.5304,217.2204,218.9515,8078629
2023-06-30,218.9515,219.8694,217.4349,219.85,14139886
2023-07-03,219.85,220.8179,219.0309,219.3662,6450819
2023-07-04,219.3662,221.2803,218.0364,220.9373,13134471
2023-07-05,220.9373,221.9111,220.1211,221.0574,19169203
2023-07-06,221.0574,222.6639,217.9404,219.6617,10203049
2023-07-07,219.6617,220.11,217.6278,218.3297,16134209
2023-07-10,218.3297,219.0846,216.238,216.972,13460633
2023-07-11,216.972,219.9613,216.578,218.3295,5900454
2023-07-12,218.3295,219.6954,217.1187,218.9323,6122909
2023-07-13,218.9323,219.3502,216.7129,217.3607,10357860
2023-07-14,217.3607,219.2262,216.9032,218.1981,8799103
2023-07-17,218.1981,219.1797,217.6399,218.1792,20413739
2023-07-18,218.1792,219.6906,216.8841,217.8327,21326982
2023-07-19,217.8327,218.8489,215.9781,217.6006,15536662
2023-07-20,217.6006,218.1425,215.8092,216.3958,7226484
2023-07-21,216.3958,216.9282,214.4585,216.1648,10017492
2023-07-24,216.1648,216.6711,214.966,216.3711,13767210
2023-07-25,216.3711,216.7772,215.6756,216.0928,4545410
2023-07-26,216.0928,217.5603,213.916,215.5036,8195621
2023-07-27,215.5036,215.5596,213.5123,214.4601,10161767
2023-07-28,214.4601,214.9765,214.2959,214.8593,18231787
2023-07-31,214.8593,215.5435,212.9139,213.9443,10907688
2023-08-01,213.9443,217.0074,212.4726,215.7082,11786398
2023-08-02,215.7082,216.3898,213.7325,215.4022,13521659
2023-08-03,215.4022,216.6648,214.3597,216.0627,14954741
2023-08-04,216.0627,218.0439,215.9973,217.9279,9899510
2023-08-07,217.9279,218.8071,217.3997,217.483,6167689
2023-08-08,217.483,219.5096,217.4312,218.8224,9627275
2023-08-09,218.8224,220.3682,218.2087,218.7307,20213066
2023-08-10,218.7307,221.5702,217.7829,220.3604,13182368
2023-08-11,220.3604,220.8598,218.0954,219.4578,6210077
2023-08-14,219.4578,221.7275,219.3849,221.2852,7573302
2023-08-15,221.2852,221.8813,220.868,221.2339,19747280
2023-08-16,221.2339,224.1493,221.1542,223.3386,20895576
2023-08-17,223.3386,223.3727,220.1807,221.7071,18499011
2023-08-18,221.7071,223.7653,221.394,222.6309,17371005
2023-08-21,222.6309,223.1882,220.8152,221.2135,14391098
2023-08-22,221.2135,221.8258,219.784,221.3553,20647400
2023-08-23,221.3553,224.8854,220.6196,223.2972,21126030
2023-08-24,223.2972,223.3708,221.729,222.5691,19415298
2023-08-25,222.5691,223.0981,222.464,222.5007,8088060
2023-08-28,222.5007,224.0195,221.1934,221.3561,9943820
2023-08-29,221.3561,223.5395,220.8298,222.5674,13555711
2023-08-30,222.5674,222.9642,220.9107,222.8654,16626602
2023-08-31,222.8654,223.6866,221.6841,222.3788,16485988
2023-09-01,222.3788,225.5836,221.8012,224.1762,14986650
2023-09-04,224.1762,224.6505,222.4436,222.5254,13467278
2023-09-05,222.5254,223.8208,220.6258,221.5066,13918488
2023-09-06,221.5066,223.4822,220.6338,222.7542,10869329
2023-09-07,222.7542,223.8718,220.5023,222.241,7186082
2023-09-08,222.241,223.3904,221.5922,223.0414,21896869
2023-09-11,223.0414,223.0996,221.3207,222.2141,5705162
2023-09-12,222.2141,225.3384,221.9212,223.7894,12831368
2023-09-13,223.7894,226.2486,222.1371,224.6485,20660793
2023-09-14,224.6485,224.8404,222.5949,224.0352,5085356
2023-09-15,224.0352,225.6431,221.6942,223.0658,15945826
2023-09-18,223.0658,223.8886,219.7996,221.2943,17243323
2023-09-19,221.2943,224.5016,219.7512,223.1034,4877915
2023-09-20,223.1034,223.7661,221.596,221.8163,11173891
2023-09-21,221.8163,222.5804,219.0899,220.5858,9561899
2023-09-22,220.5858,223.7117,219.7231,222.4656,16426977
2023-09-25,222.4656,224.8329,220.7447,224.247,8949931
2023-09-26,224.247,226.7569,224.2274,226.2864,4392319
2023-09-27,226.2864,227.065,225.8034,226.8259,18821745
2023-09-28,226.8259,227.8287,224.2966,225.8785,10713291
2023-09-29,225.8785,227.635,225.2758,226.964,12910636
2023-10-02,226.964,228.96,225.63,228.3223,21290348
2023-10-03,228.3223,230.3037,227.6475,229.592,6837248
2023-10-04,229.592,230.2528,227.4564,228.82,4221741
2023-10-05,228.82,231.7488,227.6752,230.8364,20621789
2023-10-06,230.8364,232.0971,228.9364,229.3611,18167520
2023-10-09,229.3611,230.1042,228.7211,229.1654,5791273
2023-10-10,229.1654,230.3256,226.8314,227.9919,20086612
2023-10-11,227.9919,228.6049,226.5656,227.931,14969250
2023-10-12,227.931,229.7284,227.0816,228.9756,6647438
2023-10-13,228.9756,229.1557,226.0804,227.533,6186129
2023-10-16,227.533,229.2543,225.0665,226.4306,20770759
2023-10-17,226.4306,226.9991,224.8616,225.614,6415006
2023-10-18,225.614,228.2364,224.1744,226.8295,21467099
2023-10-19,226.8295,226.8664,224.8494,226.2139,15499546
2023-10-20,226.2139,227.0862,224.6929,226.798,13931159
2023-10-23,226.798,228.3094,226.0285,226.5918,15020503
2023-10-24,226.5918,228.4772,226.1281,227.9602,4447875
2023-10-25,227.9602,229.3368,227.0204,227.1729,20450131
2023-10-26,227.1729,227.9245,224.2414,225.8369,10065160
2023-10-27,225.8369,226.185,223.6057,224.8854,21255830
2023-10-30,224.8854,227.3629,223.7543,226.9252,8921372
2023-10-31,226.9252,228.9667,226.6006,227.2399,5383714
2023-11-01,227.2399,229.2719,225.6163,227.8946,9610629
2023-11-02,227.8946,229.4478,226.08,226.7372,9889915
2023-11-03,226.7372,227.0418,224.9729,225.3262,19432620
2023-11-06,225.3262,227.1284,223.8575,226.439,10441829
2023-11-07,226.439,228.2135,225.2731,226.7063,13481415
2023-11-08,226.7063,227.0503,225.358,226.9641,9768168
2023-11-09,226.9641,228.7697,225.9425,228.6235,4513533
2023-11-10,228.6235,230.9172,228.5,230.8044,6638789
2023-11-13,230.8044,231.4685,230.3342,231.3202,6212813
2023-11-14,231.3202,232.3395,228.4893,230.3105,7403013
2023-11-15,230.3105,232.2643,229.6699,230.8606,9811413
2023-11-16,230.8606,231.887,227.6052,229.2085,18446934
2023-11-17,229.2085,231.3619,228.8948,230.7568,7401249
2023-11-20,230.7568,231.7812,229.0886,231.5876,16029868
2023-11-21,231.5876,233.93,230.7664,233.2828,19630942
2023-11-22,233.2828,234.8222,232.9211,233.9394,18833192
2023-11-23,233.9394,234.4568,232.439,234.1191,19769585
2023-11-24,234.1191,235.1534,232.8614,233.5629,11201318
2023-11-27,233.5629,235.274,231.7697,232.4231,7849408
2023-11-28,232.4231,233.5132,231.9853,233.1012,13438642
2023-11-29,233.1012,234.6944,231.879,233.4346,16176890
2023-11-30,233.4346,236.2274,231.7142,234.5002,20811177
2023-12-01,234.5002,237.9023,233.9848,236.1194,6718454
2023-12-04,236.1194,238.3589,234.9068,236.5361,21400760
2023-12-05,236.5361,238.5469,235.8332,236.9402,13080368
2023-12-06,236.9402,238.9233,235.7215,237.8863,11336423
2023-12-07,237.8863,238.1197,235.6035,237.2371,19826630
2023-12-08,237.2371,238.3321,235.0877,235.3951,13749881
2023-12-11,235.3951,235.9271,234.1979,234.4836,5605278
2023-12-12,234.4836,235.4484,232.9717,234.4241,11682983
2023-12-13,234.4241,236.1247,234.1789,234.8581,6722041
2023-12-14,234.8581,236.081,233.255,235.323,18272336
2023-12-15,235.323,235.6407,234.4841,235.0647,17440274
2023-12-18,235.0647,235.1605,233.9244,235.0442,15112311
2023-12-19,235.0442,235.0731,231.9884,233.7389,11660415
2023-12-20,233.7389,236.1354,233.2436,234.7099,4302471
2023-12-21,234.7099,235.5872,234.2706,234.7417,17947767
2023-12-22,234.7417,235.0031,232.3272,233.8415,5641105
2023-12-25,233.8415,235.8389,233.7686,234.5516,11234813
2023-12-26,234.5516,235.0706,232.6541,233.0701,15131608
2023-12-27,233.0701,234.2988,232.473,232.5581,19388897
2023-12-28,232.5581,233.2072,232.4436,232.7502,19161743
2023-12-29,232.7502,234.3425,232.5124,233.5136,10279286
2024-01-01,233.5136,233.6734,231.6996,233.297,9370653
2024-01-02,233.297,235.1437,230.9791,231.6701,13185617
2024-01-03,231.6701,232.3072,229.8487,229.9249,14322179
2024-01-04,229.9249,231.6387,229.6561,229.9349,11033691
2024-01-05,229.9349,230.9396,228.8336,228.8538,18994876
2024-01-08,228.8538,230.3507,227.1373,228.2118,8250039
2024-01-09,228.2118,229.5526,225.7584,226.5528,19112653
2024-01-10,226.5528,229.1246,225.7817,227.566,19727870
2024-01-11,227.566,229.1522,225.2891,226.8049,8194167
2024-01-12,226.8049,229.2216,225.6151,227.6612,13562927
2024-01-15,227.6612,230.6351,227.4377,229.856,6865693
2024-01-16,229.856,232.3168,228.2831,232.1105,9107956
2024-01-17,232.1105,233.8947,232.0086,232.8948,13275917
2024-01-18,232.8948,235.2801,231.219,234.3213,19907765
2024-01-19,234.3213,235.0583,232.2429,233.9075,8266791
2024-01-22,233.9075,235.0728,232.3359,234.5205,13162269
2024-01-23,234.5205,236.7108,233.2545,235.7873,11424084
2024-01-24,235.7873,237.5233,232.309,233.9508,6718964
2024-01-25,233.9508,236.1647,232.9208,234.9833,7338305
2024-01-26,234.9833,236.6802,232.3375,233.5663,13249619
2024-01-29,233.5663,234.6672,232.3544,233.7143,6386674
2024-01-30,233.7143,234.9208,231.4773,232.4932,7547185
2024-01-31,232.4932,234.9079,232.3098,233.5959,10635359
2024-02-01,233.5959,234.6013,232.9463,233.2066,7993648
2024-02-02,233.2066,235.1162,231.9847,234.1448,8772532
2024-02-05,234.1448,236.9246,233.5047,235.0609,15960453
2024-02-06,235.0609,236.6791,234.7779,236.1404,9364670
2024-02-07,236.1404,237.7177,235.1565,237.6453,15220369
2024-02-08,237.6453,240.43,236.4599,239.502,16768169
2024-02-09,239.502,239.5862,237.4424,238.8922,21422100
2024-02-12,238.8922,240.4791,236.7473,237.7282,4266358
2024-02-13,237.7282,240.0381,235.9927,239.1726,6016878
2024-02-14,239.1726,240.6849,237.3748,237.5204,15537897
2024-02-15,237.5204,238.7997,237.0901,238.5175,8142261
2024-02-16,238.5175,242.4494,237.9933,240.5823,13328444
2024-02-19,240.5823,241.8761,239.4421,239.4533,6586716
2024-02-20,239.4533,241.4423,237.709,239.7599,6163017
2024-02-21,239.7599,242.7921,238.004,241.6464,17973731
2024-02-22,241.6464,245.4748,239.9358,243.6876,19085291
2024-02-23,243.6876,245.4112,242.1762,244.6031,16397102
2024-02-26,244.6031,248.7704,243.3917,246.9093,19728261
2024-02-27,246.9093,247.1965,244.9616,246.4159,4602219
2024-02-28,246.4159,246.6414,245.2012,245.2522,16646327
2024-02-29,245.2522,247.3918,244.7029,246.0484,15681675
2024-03-01,246.0484,246.6089,245.5914,246.3434,11364705
2024-03-04,246.3434,248.8154,245.9496,246.956,4098447
2024-03-05,246.956,248.6878,244.2597,245.2589,13867004
2024-03-06,245.2589,247.3737,244.1509,247.2473,11163684
2024-03-07,247.2473,249.194,246.0248,247.0141,12003939
2024-03-08,247.0141,248.8241,245.8548,246.1615,7219129
2024-03-11,246.1615,246.7562,244.9719,245.5245,5385835
2024-03-12,245.5245,247.2959,244.7502,247.2756,18146231
2024-03-13,247.2756,251.2774,246.831,249.5957,14519875
2024-03-14,249.5957,250.9264,249.2391,250.0651,6226958
2024-03-15,250.0651,251.8924,248.5874,249.2231,12296472
2024-03-18,249.2231,252.6067,248.72,250.7432,5696121
2024-03-19,250.7432,252.4448,249.3651,249.3996,7068039
2024-03-20,249.3996,249.7608,248.8237,249.2192,10673748
2024-03-21,249.2192,251.4671,247.6205,249.5825,16344824
2024-03-22,249.5825,250.0855,248.5183,248.5236,8018970
2024-03-25,248.5236,249.6269,246.7137,249.1717,7532306
2024-03-26,249.1717,250.5976,245.261,247.1692,19569061
2024-03-27,247.1692,248.2925,245.7255,247.7958,7885973
2024-03-28,247.7958,251.439,246.7289,249.4911,17924909
2024-03-29,249.4911,251.4865,247.4902,249.4228,6767440
2024-04-01,249.4228,253.6625,247.5856,251.8177,14963677
2024-04-02,251.8177,255.534,250.452,254.0921,11621524
2024-04-03,254.0921,258.3461,252.379,256.5287,19522617
2024-04-04,256.5287,257.4759,254.7131,257.186,5648314
2024-04-05,257.186,257.5198,255.0614,256.6975,9365858
2024-04-08,256.6975,257.3813,255.0831,257.3196,16367942
2024-04-09,257.3196,260.0971,255.497,258.055,15847842
2024-04-10,258.055,258.6411,256.412,256.4571,8368361
2024-04-11,256.4571,258.0415,252.7337,254.6521,16840205
2024-04-12,254.6521,255.9079,254.004,254.4551,19073325
2024-04-15,254.4551,256.1694,252.7328,253.1168,13366935
2024-04-16,253.1168,254.4733,252.1147,252.4203,9521095
2024-04-17,252.4203,253.4459,250.4504,253.1405,11756259
2024-04-18,253.1405,255.2135,252.19,254.5302,7190751
2024-04-19,254.5302,257.3711,252.5715,257.0228,12832903
2024-04-22,257.0228,258.4273,255.1553,258.0837,17013702
2024-04-23,258.0837,259.0336,255.8072,257.6637,9467853
2024-04-24,257.6637,259.4834,256.3337,256.6783,10292296
2024-04-25,256.6783,257.2274,254.9618,255.2746,11510125
2024-04-26,255.2746,256.4911,251.8968,253.8488,20318061
2024-04-29,253.8488,255.3611,253.3411,254.5449,7860459
2024-04-30,254.5449,257.5162,254.064,255.7545,16089534
2024-05-01,255.7545,256.3602,252.0603,254.0434,16083684
2024-05-02,254.0434,255.1527,253.266,254.4163,17151562
2024-05-03,254.4163,256.1672,252.8605,254.031,7197023
2024-05-06,254.031,257.2157,252.5896,256.2211,8786388
2024-05-07,256.2211,257.0873,254.2484,256.5763,6186031
2024-05-08,256.5763,257.6865,254.8422,255.751,5641020
2024-05-09,255.751,257.4919,253.0175,254.07,6825504
2024-05-10,254.07,255.3865,252.334,254.6493,17083207
2024-05-13,254.6493,254.8735,252.9341,254.1583,19017782
2024-05-14,254.1583,254.8839,251.8609,253.6111,21648695
2024-05-15,253.6111,257.0114,252.9782,255.3156,19829433
2024-05-16,255.3156,258.0493,254.2386,256.7146,5367261
2024-05-17,256.7146,258.2077,256.4183,256.6906,21971531
2024-05-20,256.6906,259.4229,256.0959,259.2078,13054272
2024-05-21,259.2078,260.5828,257.785,258.2134,20662259
2024-05-22,258.2134,260.0861,256.9665,259.8246,21298744
2024-05-23,259.8246,261.3829,259.4016,259.9473,20121676
2024-05-24,259.9473,260.4182,257.1886,258.8045,20975672
2024-05-27,258.8045,261.7039,257.0795,261.0817,13030846
2024-05-28,261.0817,262.9015,257.9947,259.1944,5723390
2024-05-29,259.1944,260.716,257.7011,259.9913,7355037
2024-05-30,259.9913,260.8175,258.8884,259.578,4835363
2024-05-31,259.578,262.4233,259.5091,260.9408,17015588
2024-06-03,260.9408,262.7372,258.9746,260.0786,19840006
2024-06-04,260.0786,263.4553,259.1612,261.7245,17368149
2024-06-05,261.7245,263.1587,258.2044,260.2582,16415757
2024-06-06,260.2582,260.7098,258.6258,259.9272,18282357
2024-06-07,259.9272,260.7259,259.5509,259.6174,21084988
2024-06-10,259.6174,259.9887,257.3615,258.5759,12131089
2024-06-11,258.5759,260.8106,256.5432,259.2198,4567201
2024-06-12,259.2198,261.6077,257.1914,259.8641,16067019
2024-06-13,259.8641,261.9896,259.4648,260.4949,7764313
2024-06-14,260.4949,260.9064,258.4321,260.6667,14190225
2024-06-17,260.6667,261.4199,256.7002,258.6231,21648801
2024-06-18,258.6231,259.8022,256.2605,256.7536,13226330
2024-06-19,256.7536,258.824,254.7991,258.329,12951539
2024-06-20,258.329,259.545,257.3666,257.5511,15024323
2024-06-21,257.5511,258.9209,256.2161,258.096,5354840
2024-06-24,258.096,260.0815,256.6856,257.1645,9834914
2024-06-25,257.1645,259.0386,256.9103,258.4982,6603108
