date,open,high,low,close,volume
2023-03-21,481.2139,483.5481,481.1924,481.721,6240495
2023-03-22,481.721,485.299,478.8484,483.3579,9674993
2023-03-23,483.3579,487.086,480.1121,485.3433,14047540
2023-03-24,485.3433,488.0734,483.1418,485.7932,20073074
2023-03-27,485.7932,490.5917,485.3701,487.4578,13380326
2023-03-28,487.4578,492.4249,483.68,488.683,14927230
2023-03-29,488.683,492.3775,486.7916,488.4633,18558411
2023-03-30,488.4633,489.3709,485.1833,486.6505,11469200
2023-03-31,486.6505,489.8187,485.9567,487.3104,21627939
2023-04-03,487.3104,488.2724,483.4341,488.2577,6463171
2023-04-04,488.2577,490.751,486.0212,488.7651,15622748
2023-04-05,488.7651,492.7169,487.3671,490.3429,18301636
2023-04-06,490.3429,491.9281,488.0755,489.5815,20847413
2023-04-07,489.5815,492.2143,488.7368,490.2566,11433814
2023-04-10,490.2566,492.3331,486.2513,489.7559,7209507
2023-04-11,489.7559,490.8393,487.4486,488.115,5737553
2023-04-12,488.115,492.7397,487.7444,489.3836,6617665
2023-04-13,489.3836,490.9826,486.3149,488.1608,13983939
2023-04-14,488.1608,491.2248,486.8099,487.6176,10363348
2023-04-17,487.6176,491.0015,482.6673,486.3287,7143325
2023-04-18,486.3287,487.3331,483.1521,484.7381,4235298
2023-04-19,484.7381,487.815,481.8337,483.1394,19840548
2023-04-20,483.1394,485.3287,482.9928,484.4845,11469078
2023-04-21,484.4845,487.2796,480.8061,485.4404,20219708
2023-04-24,485.4404,488.5516,480.2334,483.6801,19986046
2023-04-25,483.6801,484.9996,482.4287,484.0418,13693488
2023-04-26,484.0418,485.096,482.6316,483.8251,14110734
2023-04-27,483.8251,485.9999,478.4404,481.8055,21445358
2023-04-28,481.8055,483.8299,477.8775,480.9643,10121442
2023-05-01,480.9643,482.3582,475.6758,479.4244,18009712
2023-05-02,479.4244,482.9382,476.2602,480.0503,8954202
2023-05-03,480.0503,483.2346,476.2149,482.2496,18920600
2023-05-04,482.2496,484.0108,480.0337,482.4443,8353475
2023-05-05,482.4443,485.8446,476.9568,480.5551,9174182
2023-05-08,480.5551,485.2406,478.4316,482.6046,10530852
2023-05-09,482.6046,485.1101,478.9389,484.4819,13944651
2023-05-10,484.4819,485.7113,480.0035,483.5708,6862449
2023-05-11,483.5708,483.8004,482.8306,483.5503,16803235
2023-05-12,483.5503,485.0738,479.5391,482.5965,12096139
2023-05-15,482.5965,485.2586,481.9032,482.2423,10019499
2023-05-16,482.2423,482.9287,477.7637,481.1335,5462782
2023-05-17,481.1335,483.1506,478.6908,480.7324,9983109
2023-05-18,480.7324,484.2815,478.5334,481.3492,17247293
2023-05-19,481.3492,481.6548,478.3544,481.012,14321348
2023-05-22,481.012,483.305,479.0486,481.9323,15966851
2023-05-23,481.9323,485.65,480.8424,482.607,8820136
2023-05-24,482.607,485.5177,481.053,484.3996,20029255
2023-05-25,484.3996,487.7139,482.4455,484.8165,21875559
2023-05-26,484.8165,486.3873,481.4177,482.9594,16934718
2023-05-29,482.9594,486.7949,478.8396,480.9988,10032451
2023-05-30,480.9988,483.414,480.1567,480.186,16797946
2023-05-31,480.186,482.6889,478.3163,479.3137,16190096
2023-06-01,479.3137,482.8591,475.6603,477.9671,4020780
2023-06-02,477.9671,480.0379,476.1674,477.8585,7323518
2023-06-05,477.8585,481.4619,474.6736,476.3699,16534423
2023-06-06,476.3699,480.2095,473.5978,478.1514,20317490
2023-06-07,478.1514,481.8299,477.59,478.6606,4098936
2023-06-08,478.6606,482.0693,478.3708,481.0098,15489607
2023-06-09,481.0098,484.3095,477.8536,483.5051,17927712
2023-06-12,483.5051,484.0465,481.238,483.1953,9463816
2023-06-13,483.1953,485.442,480.436,483.0299,8798021
2023-06-14,483.0299,486.0902,478.7074,481.8561,15425342
2023-06-15,481.8561,485.2859,478.506,480.9189,19876729
2023-06-16,480.9189,482.6981,479.2031,481.6445,18300867
2023-06-19,481.6445,486.6556,479.6303,483.7014,7235044
2023-06-20,483.7014,485.9412,480.9718,482.7571,13099602
2023-06-21,482.7571,485.2166,477.7257,481.5626,15181794
2023-06-22,481.5626,485.2138,480.7629,481.5223,4991187
2023-06-23,481.5223,482.3746,479.474,480.2004,21027832
2023-06-26,480.2004,480.5231,479.663,479.8828,5767916
2023-06-27,479.8828,483.8773,478.9816,480.3999,21532522
2023-06-28,480.3999,485.1762,477.5496,482.2406,6984094
2023-06-29,482.2406,484.4143,480.4494,483.5162,16154936
2023-06-30,483.5162,485.5434,479.5334,483.0892,5466118
2023-07-03,483.0892,484.1747,480.5134,483.1556,14687831
2023-07-04,483.1556,488.7164,482.2355,485.035,18397947
2023-07-05,485.035,488.8335,482.2399,485.5405,6391843
2023-07-06,485.5405,488.9807,483.1469,486.578,7342733
2023-07-07,486.578,487.8072,483.3713,484.5639,4559827
2023-07-10,484.5639,485.1142,482.5936,483.1247,5256779
2023-07-11,483.1247,486.4077,482.4519,482.5164,11176011
2023-07-12,482.5164,487.9455,482.4856,484.7432,19250216
2023-07-13,484.7432,487.2433,481.6878,485.6643,10077843
2023-07-14,485.6643,488.2567,483.8665,484.3457,10920230
2023-07-17,484.3457,487.75,483.9566,486.6884,9459026
2023-07-18,486.6884,489.9995,486.3081,487.3166,9744857
2023-07-19,487.3166,487.3929,483.652,485.3567,14270268
2023-07-20,485.3567,488.1844,483.4899,484.6246,21748096
2023-07-21,484.6246,488.0443,483.5659,485.5252,8548838
2023-07-24,485.5252,490.3232,485.4793,486.4568,17415757
2023-07-25,486.4568,486.7083,483.2534,484.9288,6663802
2023-07-26,484.9288,486.6456,483.4602,485.8833,7372669
2023-07-27,485.8833,488.7156,482.4669,486.7415,15138285
2023-07-28,486.7415,487.1621,482.6649,486.2333,20858789
2023-07-31,486.2333,489.4058,485.4533,488.7167,6336500
2023-08-01,488.7167,492.4188,486.4323,488.3121,18351148
2023-08-02,488.3121,489.5235,485.3384,486.5218,19112526
2023-08-03,486.5218,490.4752,484.3171,487.1761,4730920
2023-08-04,487.1761,493.0721,485.3101,489.664,9458514
2023-08-07,489.664,492.5171,486.9553,487.8608,9244551
2023-08-08,487.8608,492.7091,486.887,489.1322,17312835
2023-08-09,489.1322,491.1348,484.7076,488.5332,16149574
2023-08-10,488.5332,490.5923,486.6152,487.8016,18664441
2023-08-11,487.8016,490.1549,485.6096,487.0845,16795717
2023-08-14,487.0845,490.322,484.2878,488.5357,17570945
2023-08-15,488.5357,488.6409,484.6442,486.8311,14085598
2023-08-16,486.8311,489.5427,483.2795,489.0382,13961817
2023-08-17,489.0382,491.9422,486.6484,489.6067,17652616
2023-08-18,489.6067,492.3468,487.5046,489.8497,13698125
2023-08-21,489.8497,492.88,488.8675,488.8911,4521802
2023-08-22,488.8911,492.1015,485.6863,490.4453,9123419
2023-08-23,490.4453,496.6499,486.7721,493.0086,4569867
2023-08-24,493.0086,493.6116,491.2192,492.6708,14072209
2023-08-25,492.6708,495.3172,490.1185,493.4746,14280859
2023-08-28,493.4746,493.8103,492.0494,493.0163,18452506
2023-08-29,493.0163,495.9276,490.1911,492.211,13425500
2023-08-30,492.211,495.6472,490.6726,493.5133,12488161
2023-08-31,493.5133,495.4002,489.8052,491.9163,8342429
2023-09-01,491.9163,494.2354,491.1097,491.2587,15318629
2023-09-04,491.2587,493.6031,488.7438,490.7644,11148685
2023-09-05,490.7644,495.7101,488.6381,493.2535,4713725
2023-09-06,493.2535,494.4066,489.4135,492.8418,6885681
2023-09-07,492.8418,498.7845,491.2342,495.0471,20075550
2023-09-08,495.0471,500.4883,491.3429,497.1279,9757419
2023-09-11,497.1279,499.0381,495.5125,495.7623,19837739
2023-09-12,495.7623,499.7609,493.803,497.1584,15826499
2023-09-13,497.1584,500.4263,493.549,498.2658,21000383
2023-09-14,498.2658,500.3664,496.1477,496.5227,7978419
2023-09-15,496.5227,500.5563,494.757,498.3494,15655881
2023-09-18,498.3494,499.8079,495.2563,497.0862,7295611
2023-09-19,497.0862,499.9468,495.183,498.9229,11489841
2023-09-20,498.9229,500.1446,496.7975,497.1178,6295649
2023-09-21,497.1178,497.6562,494.9113,496.0624,20520191
2023-09-22,496.0624,501.6189,492.2047,497.8316,14116315
2023-09-25,497.8316,501.6875,494.2602,498.4939,17177678
2023-09-26,498.4939,502.4313,496.9346,499.1643,20662712
2023-09-27,499.1643,501.6343,495.1819,498.7465,12837264
2023-09-28,498.7465,501.4377,498.3979,499.9386,19601405
2023-09-29,499.9386,502.8297,497.3036,500.2608,11541657
2023-10-02,500.2608,504.3955,500.1487,500.7907,20802673
2023-10-03,500.7907,501.6271,499.3449,500.7389,8735670
2023-10-04,500.7389,503.217,500.2098,500.8577,20311595
2023-10-05,500.8577,502.1084,495.1726,498.9596,12262510
2023-10-06,498.9596,499.5153,495.5301,499.3815,10667746
2023-10-09,499.3815,499.656,495.5765,497.4602,12228778
2023-10-10,497.4602,499.9178,495.7509,496.122,5392219
2023-10-11,496.122,496.3742,493.943,494.2806,15470227
2023-10-12,494.2806,496.6797,493.1945,495.4321,11300413
2023-10-13,495.4321,498.7693,492.521,493.5523,17014462
2023-10-16,493.5523,498.9371,492.6187,495.6931,12016714
2023-10-17,495.6931,499.242,490.3776,494.013,17590536
2023-10-18,494.013,496.8057,491.9726,493.2951,19473454
2023-10-19,493.2951,495.163,492.2096,493.373,12474278
2023-10-20,493.373,498.0391,489.5292,495.378,12122749
2023-10-23,495.378,496.1311,495.1397,495.1726,6866307
2023-10-24,495.1726,495.6935,492.1414,493.7528,10128212
2023-10-25,493.7528,496.8797,491.9533,494.7855,15935234
2023-10-26,494.7855,499.6229,493.2406,495.8693,5563732
2023-10-27,495.8693,497.7633,495.8037,496.4285,5722899
2023-10-30,496.4285,498.6985,495.7801,497.4928,12712687
2023-10-31,497.4928,499.8547,494.7059,498.2912,8661552
2023-11-01,498.2912,502.3674,495.3376,499.9596,8287966
2023-11-02,499.9596,501.3798,496.293,500.7912,13506886
2023-11-03,500.7912,503.4854,499.1742,500.6084,17714113
2023-11-06,500.6084,503.8718,497.7343,503.0831,11555025
2023-11-07,503.0831,504.9847,499.7598,500.9634,10893003
2023-11-08,500.9634,504.2515,495.8346,499.0112,5563392
2023-11-09,499.0112,499.7614,498.2535,498.3536,14166072
2023-11-10,498.3536,501.3822,497.5654,498.1315,19731278
2023-11-13,498.1315,500.4646,496.6826,497.674,4993906
2023-11-14,497.674,502.0679,496.0368,498.7297,5705389
2023-11-15,498.7297,501.3931,496.1943,498.0914,16511962
2023-11-16,498.0914,498.4249,494.351,496.3303,8860975
2023-11-17,496.3303,500.3815,493.305,496.4195,8756883
2023-11-20,496.4195,498.5248,491.4481,494.6609,15177453
2023-11-21,494.6609,497.576,491.3004,495.1782,12078354
2023-11-22,495.1782,496.9777,493.8434,494.7126,19576993
2023-11-23,494.7126,496.4227,491.3657,494.7936,18040477
2023-11-24,494.7936,495.2188,490.8918,492.8283,18799723
2023-11-27,492.8283,498.3219,491.3983,494.9937,14849267
2023-11-28,494.9937,497.4188,492.8795,495.6327,11903708
2023-11-29,495.6327,497.6848,491.7152,496.4759,7572814
2023-11-30,496.4759,497.2135,492.65,494.4485,13386266
2023-12-01,494.4485,497.2415,492.6682,493.1209,18355199
2023-12-04,493.1209,494.2416,491.2161,492.5389,17842701
2023-12-05,492.5389,495.7743,487.4596,491.1685,19954002
2023-12-06,491.1685,496.2518,490.4354,493.244,20595356
2023-12-07,493.244,493.8767,490.9304,491.6963,7773196
2023-12-08,491.6963,495.5004,488.7626,493.9442,12313059
2023-12-11,493.9442,495.5585,491.5607,494.9682,10944996
2023-12-12,494.9682,498.0604,492.3936,493.3548,5530063
2023-12-13,493.3548,496.5183,490.2933,492.2519,21949182
2023-12-14,492.2519,494.9881,491.3188,493.3203,5403065
2023-12-15,493.3203,496.0044,491.062,494.489,10629368
2023-12-18,494.489,496.2128,494.0349,494.1682,10211672
2023-12-19,494.1682,497.6477,491.8516,494.6451,18610240
2023-12-20,494.6451,500.5465,491.8596,497.0945,19993888
2023-12-21,497.0945,499.8554,493.5152,497.1695,6414658
2023-12-22,497.1695,498.8376,497.1649,498.8297,20746032
2023-12-25,498.8297,502.7343,498.0654,500.4057,7905121
2023-12-26,500.4057,502.7019,499.3651,501.5081,11516908
2023-12-27,501.5081,502.4729,501.0976,501.3227,20570555
2023-12-28,501.3227,505.0502,496.4338,499.6008,18227651
2023-12-29,499.6008,503.7582,498.132,501.571,20095799
2024-01-01,501.571,502.2997,496.3663,499.806,10092167
2024-01-02,499.806,502.1966,498.638,500.129,11375354
2024-01-03,500.129,504.0036,495.0427,498.1228,10584488
2024-01-04,498.1228,499.1831,495.9499,496.581,12664433
2024-01-05,496.581,498.3262,496.0729,496.2609,18793359
2024-01-08,496.2609,499.3415,492.921,496.7053,21182069
2024-01-09,496.7053,497.4583,494.1007,497.3902,6511181
2024-01-10,497.3902,499.3551,493.7116,496.6502,5682947
2024-01-11,496.6502,498.9958,495.5953,498.0834,18047724
2024-01-12,498.0834,498.4474,494.6744,497.4705,21006635
2024-01-15,497.4705,500.7256,495.8965,499.6882,13266191
2024-01-16,499.6882,500.0915,495.1438,498.5173,14736400
2024-01-17,498.5173,499.0497,493.723,497.3445,14724550
2024-01-18,497.3445,499.7901,494.514,498.1494,4132757
2024-01-19,498.1494,500.6988,494.3545,498.4135,5009182
2024-01-22,498.4135,502.018,494.5541,499.716,14220856
2024-01-23,499.716,503.0124,496.062,498.8368,7092875
2024-01-24,498.8368,503.5743,497.6718,500.6282,17759634
2024-01-25,500.6282,504.299,499.146,502.6335,10926089
2024-01-26,502.6335,504.9945,502.1329,502.5991,17439780
2024-01-29,502.5991,504.1932,500.0033,503.1452,13839789
2024-01-30,503.1452,508.0218,499.5262,504.7967,5097355
2024-01-31,504.7967,509.9765,504.1129,506.9536,8866915
2024-02-01,506.9536,509.6451,501.3098,505.3134,6439137
2024-02-02,505.3134,508.7399,502.3382,507.6463,20647979
2024-02-05,507.6463,513.1383,504.2671,509.7252,14137163
2024-02-06,509.7252,513.3712,506.2491,507.9993,15431688
2024-02-07,507.9993,511.4921,505.5467,510.2313,20588455
2024-02-08,510.2313,512.2279,508.3021,510.7986,18359032
2024-02-09,510.7986,513.6954,506.848,512.3245,14811217
2024-02-12,512.3245,513.7759,510.079,513.4061,12791243
2024-02-13,513.4061,517.537,511.0583,513.8107,9263768
2024-02-14,513.8107,516.9138,511.6719,515.1174,17107668
2024-02-15,515.1174,516.9744,511.9089,516.7127,4093935
2024-02-16,516.7127,520.6497,512.7829,514.7928,9594039
2024-02-19,514.7928,516.8717,512.7659,516.062,20873261
2024-02-20,516.062,517.5094,511.185,514.3328,13524626
2024-02-21,514.3328,515.5083,512.0333,515.2257,20987501
2024-02-22,515.2257,520.0519,512.6971,516.2322,8639692
2024-02-23,516.2322,517.0648,512.2875,516.9733,14903242
2024-02-26,516.9733,519.884,514.5455,515.3273,5860592
2024-02-27,515.3273,516.5194,511.7322,515.426,4442077
2024-02-28,515.426,519.3455,510.4684,514.1612,13268414
2024-02-29,514.1612,518.0092,509.3719,512.2989,11857089
2024-03-01,512.2989,514.1147,510.4306,512.4141,8173093
2024-03-04,512.4141,516.8503,512.0386,513.7226,10672809
2024-03-05,513.7226,516.5315,513.3663,513.6426,17177581
2024-03-06,513.6426,517.9493,509.5961,514.5946,17778361
2024-03-07,514.5946,518.4702,511.6757,513.3018,18397744
2024-03-08,513.3018,515.6135,512.3894,513.3386,19541794
2024-03-11,513.3386,517.4517,513.1318,514.8681,18305291
2024-03-12,514.8681,517.1286,513.3497,514.5281,21833777
2024-03-13,514.5281,516.5222,511.9949,516.1624,10858373
2024-03-14,516.1624,518.3785,515.0621,517.7571,7733062
2024-03-15,517.7571,523.1859,517.3419,519.7395,7259097
2024-03-18,519.7395,522.527,515.2905,517.6146,5109648
2024-03-19,517.6146,522.607,514.5192,519.5863,14490488
2024-03-20,519.5863,520.83,517.9608,519.2274,13730590
2024-03-21,519.2274,522.4005,515.1048,520.2936,5573060
2024-03-22,520.2936,523.4412,516.2189,519.3969,4274502
2024-03-25,519.3969,519.7194,517.5855,517.9601,4881488
2024-03-26,517.9601,524.3204,516.1561,520.1643,16136274
2024-03-27,520.1643,520.2169,516.4611,518.1216,20988967
2024-03-28,518.1216,521.7134,513.0192,516.4039,6013273
2024-03-29,516.4039,517.7004,513.3811,516.9666,20471026
2024-04-01,516.9666,519.6871,516.7179,518.6893,9240981
2024-04-02,518.6893,520.8236,514.8256,517.0484,21021992
2024-04-03,517.0484,519.7478,512.0379,515.1987,4307183
2024-04-04,515.1987,516.1391,512.736,515.5408,19111415
2024-04-05,515.5408,517.1189,515.0314,515.2845,14333309
2024-04-08,515.2845,518.3736,512.1231,513.3425,11479697
2024-04-09,513.3425,515.4119,508.2197,511.6638,21897033
2024-04-10,511.6638,514.426,509.0963,511.8448,14983369
2024-04-11,511.8448,515.7681,510.661,511.2659,14360732
2024-04-12,511.2659,512.7948,508.3477,511.8091,20326817
2024-04-15,511.8091,518.1183,510.8943,514.2751,18959094
2024-04-16,514.2751,516.3736,510.3441,514.2182,7455466
2024-04-17,514.2182,518.4297,511.8124,516.7574,7948360
2024-04-18,516.7574,521.8476,515.182,517.855,12265075
2024-04-19,517.855,518.7549,513.8061,516.4602,14457883
2024-04-22,516.4602,519.2191,514.3591,517.5437,13306694
2024-04-23,517.5437,517.5673,514.9839,516.2401,9044045
2024-04-24,516.2401,522.048,512.9409,518.8663,21308271
2024-04-25,518.8663,521.1325,517.2816,520.604,9583359
2024-04-26,520.604,521.0146,517.4138,519.0886,10317155
2024-04-29,519.0886,522.5716,519.0826,521.7265,8783274
2024-04-30,521.7265,523.4221,517.7852,519.815,14494003
2024-05-01,519.815,520.667,517.6909,519.284,5596738
2024-05-02,519.284,522.2804,518.613,520.128,21561952
2024-05-03,520.128,523.1841,518.5011,520.1316,16805338
2024-05-06,520.1316,522.4236,517.2892,522.2285,6456570
2024-05-07,522.2285,523.2636,518.946,521.5918,5193851
2024-05-08,521.5918,525.2343,518.8304,522.1741,19942495
2024-05-09,522.1741,525.2554,518.5078,522.222,4335824
2024-05-10,522.222,528.8076,520.703,524.8329,7366593
2024-05-13,524.8329,528.0733,524.0748,526.3352,20413627
2024-05-14,526.3352,529.8292,524.6717,527.27,13117123
2024-05-15,527.27,528.3387,522.515,526.1363,17417457
2024-05-16,526.1363,528.331,525.9063,527.3537,20969590
2024-05-17,527.3537,529.9699,524.1538,529.6897,20666715
2024-05-20,529.6897,531.5141,525.0508,527.9618,13442016
2024-05-21,527.9618,533.0014,526.8379,528.8814,4578877
2024-05-22,528.8814,534.2388,527.3977,531.1113,17010757
2024-05-23,531.1113,532.3606,527.2416,530.5522,7964543
2024-05-24,530.5522,531.3265,527.649,530.5475,9010696
2024-05-27,530.5475,532.8446,529.2551,529.3439,10705282
2024-05-28,529.3439,534.0378,527.0048,531.3618,7895882
2024-05-29,531.3618,533.7825,529.9851,531.1651,14799858
2024-05-30,531.1651,536.6764,527.0807,533.2878,14481287
2024-05-31,533.2878,535.5515,530.0524,532.8053,16717541
2024-06-03,532.8053,534.2833,530.9848,534.2391,10266493
2024-06-04,534.2391,538.9912,533.6729,535.828,6924180
2024-06-05,535.828,537.8391,534.055,534.6209,13935267
2024-06-06,534.6209,537.3929,532.096,533.2061,16730318
2024-06-07,533.2061,534.0204,527.0644,531.0118,20691214
2024-06-10,531.0118,534.9365,527.5298,532.7608,6319926
2024-06-11,532.7608,533.4482,531.9291,532.856,9145477
2024-06-12,532.856,536.5057,531.8708,533.0964,8307590
2024-06-13,533.0964,537.9699,531.6266,534.4269,10253302
2024-06-14,534.4269,537.9746,533.3469,534.1042,14272069
2024-06-17,534.1042,536.3475,531.572,535.8903,9651690
2024-06-18,535.8903,539.0613,534.2394,537.5598,7234948
2024-06-19,537.5598,541.5396,533.6197,538.7906,15209024
2024-06-20,538.7906,540.8417,538.3196,538.6967,21279659
2024-06-21,538.6967,541.0525,536.8844,540.3843,19571594
2024-06-24,540.3843,543.7106,538.037,539.2799,16163240
2024-06-25,539.2799,542.888,534.8904,538.259,7504963
