date,open,high,low,close,volume
2023-05-12,137.5745,138.279,137.0012,137.6223,20565473
2023-05-15,137.6223,138.6306,137.025,137.0359,13511378
2023-05-16,137.0359,139.7965,136.4028,138.789,8588562
2023-05-17,138.789,141.0892,137.7581,140.2155,8327158
2023-05-18,140.2155,140.6183,139.4486,139.8635,14462537
2023-05-19,139.8635,140.7203,139.3099,140.6787,10101565
2023-05-22,140.6787,142.5116,139.8064,142.3339,10383978
2023-05-23,142.3339,144.37,142.036,144.1055,8539367
2023-05-24,144.1055,146.0944,143.1555,146.0449,10822509
2023-05-25,146.0449,147.2144,145.6509,147.1675,11930528
2023-05-26,147.1675,149.7285,146.1831,149.2115,6369583
2023-05-29,149.2115,150.1748,148.5065,149.6648,21916218
2023-05-30,149.6648,150.3225,147.1495,148.1952,16834667
2023-05-31,148.1952,149.9519,147.3059,148.8543,4996406
2023-06-01,148.8543,150.1212,148.0565,149.3043,15962123
2023-06-02,149.3043,152.1048,149.2297,151.2942,7429329
2023-06-05,151.2942,154.0843,150.1141,153.558,6675209
2023-06-06,153.558,155.2643,153.1845,154.5078,12253020
2023-06-07,154.5078,155.202,153.6166,153.7344,11500835
2023-06-08,153.7344,154.2719,152.6021,152.9879,16583802
2023-06-09,152.9879,153.1631,151.3021,152.3301,21050631
2023-06-12,152.3301,154.1628,151.4089,153.6363,20770903
2023-06-13,153.6363,156.3592,153.5524,155.863,14552533
2023-06-14,155.863,156.443,155.6428,156.262,10484921
2023-06-15,156.262,156.8522,154.3063,154.3464,14811608
2023-06-16,154.3464,155.4361,153.4671,153.8641,18637191
2023-06-19,153.8641,154.1955,151.4104,152.1874,7290689
2023-06-20,152.1874,154.6122,151.5024,153.5501,20928159
2023-06-21,153.5501,153.9263,151.7128,152.1888,10767914
2023-06-22,152.1888,152.7782,151.2246,151.2395,20579620
2023-06-23,151.2395,152.0205,150.5702,150.9269,20241628
2023-06-26,150.9269,151.0529,149.2907,149.7329,19798977
2023-06-27,149.7329,152.1754,149.2267,151.338,9507400
2023-06-28,151.338,154.6537,151.0516,153.5025,10856092
2023-06-29,153.5025,154.3628,151.8648,152.2196,9508190
2023-06-30,152.2196,154.8141,151.727,154.262,8532666
2023-07-03,154.262,154.7474,152.5283,153.0196,20969717
2023-07-04,153.0196,155.886,152.2079,154.9335,17312033
2023-07-05,154.9335,155.4123,153.4163,153.482,13660598
2023-07-06,153.482,155.7724,152.9058,154.5697,12938434
2023-07-07,154.5697,155.5013,152.9224,153.6605,11602528
2023-07-10,153.6605,155.8086,153.1898,155.1232,15319453
2023-07-11,155.1232,156.5406,154.129,155.5069,14955235
2023-07-12,155.5069,157.2561,154.7873,157.1575,14417457
2023-07-13,157.1575,160.1375,156.5534,158.9889,8248492
2023-07-14,158.9889,159.7232,157.4834,158.1548,21429435
2023-07-17,158.1548,158.5099,156.2077,156.8096,9388126
2023-07-18,156.8096,158.6563,156.4008,158.2833,7102907
2023-07-19,158.2833,159.3694,157.2655,158.4164,5634702
2023-07-20,158.4164,158.7682,157.9492,158.241,13630210
2023-07-21,158.241,158.4496,155.9502,157.1333,11290109
2023-07-24,157.1333,159.3546,156.1539,158.277,13589918
2023-07-25,158.277,159.3718,156.7321,157.2538,21327910
2023-07-26,157.2538,158.9623,156.3171,158.0512,7985657
2023-07-27,158.0512,160.9117,157.5816,160.1205,9889912
2023-07-28,160.1205,163.2952,159.5038,162.2959,13512804
2023-07-31,162.2959,165.3012,162.182,164.3723,9745849
2023-08-01,164.3723,165.1174,162.0301,163.1569,17191536
2023-08-02,163.1569,163.6588,162.4041,162.7942,7779417
2023-08-03,162.7942,164.7189,161.6983,164.143,4012962
2023-08-04,164.143,164.1642,162.6304,162.7244,21157064
2023-08-07,162.7244,165.5674,161.5181,164.3923,10195959
2023-08-08,164.3923,165.3686,163.611,164.43,13270686
2023-08-09,164.43,166.7872,163.1914,165.6376,13647955
2023-08-10,165.6376,168.0682,165.3938,167.4066,16583716
2023-08-11,167.4066,168.7744,166.3984,168.6601,18252816
2023-08-14,168.6601,169.5868,168.4851,168.7369,19793675
2023-08-15,168.7369,170.3096,167.9651,169.1199,17226481
2023-08-16,169.1199,170.3322,166.6731,167.4232,20067098
2023-08-17,167.4232,167.4837,167.198,167.2849,19302975
2023-08-18,167.2849,169.8316,166.8846,168.4954,13175345
2023-08-21,168.4954,169.1172,167.3862,168.7432,6891112
2023-08-22,168.7432,169.5866,167.309,167.3573,5305588
2023-08-23,167.3573,168.1797,166.7339,167.5585,10603803
2023-08-24,167.5585,167.73,167.3044,167.6723,21145747
2023-08-25,167.6723,171.3076,167.6046,170.0208,8571891
2023-08-28,170.0208,170.0656,167.6516,168.4836,12387522
2023-08-29,168.4836,168.5392,166.5355,166.6267,5560112
2023-08-30,166.6267,167.7694,164.5811,165.4169,5447114
2023-08-31,165.4169,167.583,164.7563,167.4778,16835375
2023-09-01,167.4778,170.2725,166.4651,169.5868,16071054
2023-09-04,169.5868,170.326,168.0891,169.3797,11884266
2023-09-05,169.3797,169.4917,166.9336,167.2661,16869207
2023-09-06,167.2661,168.2757,167.2561,168.1771,11048004
2023-09-07,168.1771,169.1397,165.6924,166.2461,8338236
2023-09-08,166.2461,166.9251,163.5651,164.4231,5199597
2023-09-11,164.4231,164.9885,163.698,164.3638,9679055
2023-09-12,164.3638,166.6941,163.5351,165.5341,16672678
2023-09-13,165.5341,166.5751,163.8544,164.5222,20598463
2023-09-14,164.5222,165.3653,163.2771,163.6832,13989594
2023-09-15,163.6832,164.8145,161.4447,162.2628,6607774
2023-09-18,162.2628,164.7258,161.7876,164.2278,16293298
2023-09-19,164.2278,164.674,162.2286,163.4938,20224785
2023-09-20,163.4938,164.5191,163.4192,163.581,15999281
2023-09-21,163.581,164.7585,161.3726,161.5881,7474213
2023-09-22,161.5881,162.0341,159.804,160.0855,9907663
2023-09-25,160.0855,160.9676,157.1501,158.1035,20173312
2023-09-26,158.1035,158.6688,157.7657,158.6421,19031634
2023-09-27,158.6421,159.1383,158.0791,158.3789,8169609
2023-09-28,158.3789,158.631,157.2236,158.6308,15918552
2023-09-29,158.6308,160.3424,158.1603,159.7667,19025003
2023-10-02,159.7667,160.7308,156.9822,157.873,21364468
2023-10-03,157.873,159.5252,157.0994,159.0687,11009956
2023-10-04,159.0687,160.7742,159.0408,160.0083,19158568
2023-10-05,160.0083,160.9352,156.8942,158.0042,11480674
2023-10-06,158.0042,158.7581,156.431,157.1732,19200097
2023-10-09,157.1732,157.2555,155.5413,156.5371,19752549
2023-10-10,156.5371,157.3338,156.2664,156.2778,13651382
2023-10-11,156.2778,158.702,155.6126,158.1837,15944599
2023-10-12,158.1837,159.6285,157.9413,158.9466,4276055
2023-10-13,158.9466,161.1523,158.7939,160.1282,5735661
2023-10-16,160.1282,162.7037,159.3043,162.4373,15929886
2023-10-17,162.4373,163.752,161.9921,163.6617,6667268
2023-10-18,163.6617,164.8842,162.4519,162.5032,20161513
2023-10-19,162.5032,163.6149,161.6298,163.32,12296707
2023-10-20,163.32,163.9726,161.3762,161.4236,6431512
2023-10-23,161.4236,163.0676,160.2331,161.884,13042406
2023-10-24,161.884,164.1827,161.3236,163.624,20355059
2023-10-25,163.624,164.794,163.3883,164.6627,8806977
2023-10-26,164.6627,166.914,164.251,165.789,13227188
2023-10-27,165.789,166.0972,165.4442,165.7529,11977630
2023-10-30,165.7529,166.2931,165.0368,166.0436,6881854
2023-10-31,166.0436,167.7156,165.4751,167.3591,14118299
2023-11-01,167.3591,168.1688,165.0129,165.6566,10566833
2023-11-02,165.6566,166.9468,165.2759,166.9036,21624268
2023-11-03,166.9036,168.5034,166.3699,167.7042,14333364
2023-11-06,167.7042,168.7602,166.3136,167.5741,6753678
2023-11-07,167.5741,168.0117,164.2228,165.4979,15238211
2023-11-08,165.4979,168.1586,164.2279,167.8453,4135604
2023-11-09,167.8453,168.5898,167.5216,168.3837,10923350
2023-11-10,168.3837,170.4268,167.9609,170.1818,10898214
2023-11-13,170.1818,171.8724,169.7554,171.033,11073736
2023-11-14,171.033,171.9253,169.6023,170.0603,7627099
2023-11-15,170.0603,171.2333,170.0254,170.963,21927582
2023-11-16,170.963,172.0266,170.0373,171.5881,18580991
2023-11-17,171.5881,173.3742,171.2642,172.478,21226093
2023-11-20,172.478,174.2932,171.2738,174.0831,10647326
2023-11-21,174.0831,177.1843,173.0604,176.3245,10774990
2023-11-22,176.3245,179.4344,175.7392,179.0277,10431249
2023-11-23,179.0277,180.0496,176.0911,177.3351,17617179
2023-11-24,177.3351,177.9429,175.6542,176.5574,19427417
2023-11-27,176.5574,179.7941,176.0675,178.9918,8766748
2023-11-28,178.9918,179.2531,176.8831,177.916,5720746
2023-11-29,177.916,178.9556,176.6774,177.8031,11896357
2023-11-30,177.8031,179.4427,176.5145,179.2354,16945272
2023-12-01,179.2354,179.701,177.8705,179.6083,17094781
2023-12-04,179.6083,183.1227,178.2591,182.1816,9299420
2023-12-05,182.1816,185.07,181.8036,184.6994,14106679
2023-12-06,184.6994,186.9829,184.1733,186.8023,16297900
2023-12-07,186.8023,188.6667,186.761,188.0635,14073426
2023-12-08,188.0635,188.7934,187.7221,188.5992,16052137
2023-12-11,188.5992,190.2674,187.7565,189.971,18260100
2023-12-12,189.971,192.2862,188.9614,191.6611,21764325
2023-12-13,191.6611,193.7654,191.1252,192.4957,6046152
2023-12-14,192.4957,194.646,191.8802,193.4021,19446593
2023-12-15,193.4021,196.1598,192.7718,195.5815,6646789
2023-12-18,195.5815,197.6796,195.4417,196.8775,4658799
2023-12-19,196.8775,197.5843,195.5527,196.9143,5070310
2023-12-20,196.9143,197.7331,196.4303,196.9065,12496392
2023-12-21,196.9065,197.5933,194.32,194.9175,12377237
2023-12-22,194.9175,196.0586,191.5458,192.9239,9431511
2023-12-25,192.9239,195.8285,192.6582,194.5268,4588544
2023-12-26,194.5268,196.8394,193.2287,196.7063,21719028
2023-12-27,196.7063,198.0912,194.8186,195.1466,6225631
2023-12-28,195.1466,196.5337,194.1759,196.5236,12746949
2023-12-29,196.5236,196.9502,193.1561,194.065,8377695
2024-01-01,194.065,196.2886,193.2179,195.7544,7989021
2024-01-02,195.7544,197.5243,195.1246,196.5179,20271310
2024-01-03,196.5179,198.2136,196.4951,198.0766,11661439
2024-01-04,198.0766,200.9049,196.9589,199.7621,20870667
2024-01-05,199.7621,202.8508,199.5977,202.3011,21168042
2024-01-08,202.3011,203.1111,198.9346,200.4197,5187350
2024-01-09,200.4197,201.8185,199.4327,200.2809,9841343
2024-01-10,200.2809,201.699,199.1384,199.9093,9429118
2024-01-11,199.9093,201.1945,198.6119,199.1577,19080773
2024-01-12,199.1577,202.1895,198.4759,201.9303,9245776
2024-01-15,201.9303,205.309,201.8802,204.0978,12771236
2024-01-16,204.0978,204.8442,202.9183,204.1709,19670294
2024-01-17,204.1709,208.4068,203.0592,206.9905,9006087
2024-01-18,206.9905,211.4395,205.5858,209.7664,15110498
2024-01-19,209.7664,209.7831,206.8677,208.3916,20806627
2024-01-22,208.3916,212.2173,208.3779,211.5048,7112503
2024-01-23,211.5048,216.0549,210.225,214.4108,8609973
2024-01-24,214.4108,215.4241,211.108,212.765,11881032
2024-01-25,212.765,215.1033,212.4876,214.329,19066524
2024-01-26,214.329,216.1396,214.2461,215.127,9825486
2024-01-29,215.127,215.8041,213.185,213.4422,10339041
2024-01-30,213.4422,216.1129,212.5978,215.7314,18643426
2024-01-31,215.7314,217.5362,215.2044,216.015,17933815
2024-02-01,216.015,216.6285,215.2505,216.2174,17972211
2024-02-02,216.2174,216.7143,212.5648,213.5714,6998099
2024-02-05,213.5714,214.3613,210.1192,211.1034,18332419
2024-02-06,211.1034,212.8112,209.949,211.5552,6345684
2024-02-07,211.5552,212.9777,208.4736,208.9945,16309011
2024-02-08,208.9945,210.3559,206.6877,207.3573,10860347
2024-02-09,207.3573,209.0097,205.2469,206.0949,21809500
2024-02-12,206.0949,206.452,203.2865,204.2178,18933847
2024-02-13,204.2178,205.1941,202.3571,203.3249,12439322
2024-02-14,203.3249,203.7296,202.2107,203.3814,4720739
2024-02-15,203.3814,203.8639,201.6199,203.0885,10727405
2024-02-16,203.0885,204.2722,199.6932,200.7769,13434718
2024-02-19,200.7769,202.5294,199.7717,201.3616,16242214
2024-02-20,201.3616,203.8673,200.5668,203.0817,10350430
2024-02-21,203.0817,206.5816,202.4634,205.8183,19820242
2024-02-22,205.8183,207.1872,202.9489,203.6706,17926577
2024-02-23,203.6706,204.703,202.52,202.6142,5681216
2024-02-26,202.6142,206.0472,201.1075,204.7856,6905186
2024-02-27,204.7856,207.3216,203.3151,207.0991,11644152
2024-02-28,207.0991,207.7334,206.4707,207.6318,11831907
2024-02-29,207.6318,208.749,203.7091,205.0936,10455823
2024-03-01,205.0936,205.2947,204.0034,204.9713,17461191
2024-03-04,204.9713,205.6849,204.0032,205.2455,4394686
2024-03-05,205.2455,207.1331,204.79,205.7371,12248015
2024-03-06,205.7371,206.0171,204.0726,205.1176,16988460
2024-03-07,205.1176,206.7209,204.2661,204.4918,12025817
2024-03-08,204.4918,208.2646,203.8793,207.4754,19451469
2024-03-11,207.4754,208.3491,204.5973,205.0572,9088326
2024-03-12,205.0572,205.4524,204.2654,205.1387,21077545
2024-03-13,205.1387,206.1996,204.7986,205.6408,9099620
2024-03-14,205.6408,206.1656,203.1534,203.7288,7923858
2024-03-15,203.7288,203.9816,202.3935,202.4227,5628451
2024-03-18,202.4227,202.7044,201.3485,202.6234,18106864
2024-03-19,202.6234,204.0794,200.5086,201.0277,4835821
2024-03-20,201.0277,203.4639,200.4518,202.9283,15192315
2024-03-21,202.9283,203.3194,201.3598,203.2312,18075372
2024-03-22,203.2312,206.1692,201.6449,204.6944,17541707
2024-03-25,204.6944,207.6868,203.3685,206.567,5587011
2024-03-26,206.567,207.899,205.0299,207.7022,5340369
2024-03-27,207.7022,211.9837,207.2868,210.675,15496309
2024-03-28,210.675,212.1041,207.9479,208.1546,13634424
2024-03-29,208.1546,208.4446,207.5895,207.8,5491073
2024-04-01,207.8,210.4007,206.2222,209.5982,19459033
2024-04-02,209.5982,211.2824,209.119,210.5542,19669531
2024-04-03,210.5542,211.2784,208.4093,208.4837,7393381
2024-04-04,208.4837,209.9042,207.2357,207.7938,18250829
2024-04-05,207.7938,210.6259,206.8232,209.856,6265796
2024-04-08,209.856,213.1,208.7482,212.3542,13684820
2024-04-09,212.3542,213.9515,211.3869,212.4573,21827902
2024-04-10,212.4573,216.47,211.5503,215.618,4031520
2024-04-11,215.618,217.1135,214.6153,216.3805,20701976
2024-04-12,216.3805,219.8275,215.7027,219.0791,20247192
2024-04-15,219.0791,222.64,217.3412,221.2026,12096262
2024-04-16,221.2026,225.0233,220.1577,223.4752,5068099
2024-04-17,223.4752,224.9697,219.2114,220.9002,14075292
2024-04-18,220.9002,224.5425,220.38,223.6774,5795934
2024-04-19,223.6774,225.5934,223.5495,224.2779,16868758
2024-04-22,224.2779,225.9513,222.7768,225.2883,11589515
2024-04-23,225.2883,229.3502,225.03,228.1995,5457639
2024-04-24,228.1995,232.0795,228.1383,231.5881,18498500
2024-04-25,231.5881,235.5092,230.9374,234.496,17430746
2024-04-26,234.496,239.25,234.2993,238.0773,16477665
2024-04-29,238.0773,239.3643,234.5543,235.8236,6509134
2024-04-30,235.8236,237.1158,232.7062,234.1275,18798266
2024-05-01,234.1275,234.7785,231.6493,232.4929,8998885
2024-05-02,232.4929,233.6295,229.8802,231.7231,7496418
2024-05-03,231.7231,234.6157,231.6102,234.3652,11178028
2024-05-06,234.3652,235.3596,233.623,235.2139,17423162
2024-05-07,235.2139,236.5198,232.5165,232.7002,17434516
2024-05-08,232.7002,234.5191,231.5228,231.8883,20672377
2024-05-09,231.8883,232.8435,230.6377,230.7114,8962704
2024-05-10,230.7114,232.2543,229.2305,229.4964,16152798
2024-05-13,229.4964,230.6101,228.0068,230.3926,18106017
2024-05-14,230.3926,231.7779,228.6333,228.9204,20770793
2024-05-15,228.9204,229.447,226.9395,226.9462,6976275
2024-05-16,226.9462,229.7474,226.6407,228.0693,20693049
2024-05-17,228.0693,229.0804,225.6,226.2344,5651710
2024-05-20,226.2344,227.4204,223.1795,223.644,10145938
2024-05-21,223.644,223.8995,222.2872,223.8885,17904070
2024-05-22,223.8885,227.1526,223.7683,226.8362,9472766
2024-05-23,226.8362,231.0989,225.6588,229.5091,16947135
2024-05-24,229.5091,232.9889,229.4016,231.7422,7625327
2024-05-27,231.7422,235.6188,230.9315,234.5935,5161751
2024-05-28,234.5935,235.9626,232.9059,235.561,7156896
2024-05-29,235.561,236.2842,233.9,235.6324,10887701
2024-05-30,235.6324,240.014,234.5233,238.3966,7113195
2024-05-31,238.3966,239.4047,237.6935,238.379,19254212
2024-06-03,238.379,240.7406,236.9107,240.511,4068659
2024-06-04,240.511,242.4211,238.7702,238.9599,14341953
2024-06-05,238.9599,239.338,234.0949,235.9605,17416626
2024-06-06,235.9605,237.2397,235.2003,236.1365,12681820
2024-06-07,236.1365,240.863,235.7253,239.4247,5778438
2024-06-10,239.4247,239.7021,236.1826,236.6792,5811279
2024-06-11,236.6792,241.772,234.9404,240.1521,13009879
2024-06-12,240.1521,244.4255,238.7093,243.5712,19210249
2024-06-13,243.5712,245.2727,240.4496,240.686,5117345
2024-06-14,240.686,243.0527,240.5827,241.7977,16729862
2024-06-17,241.7977,243.7538,240.9759,242.6838,7210195
2024-06-18,242.6838,246.8064,241.9391,246.2763,8635273
2024-06-19,246.2763,248.1315,242.1432,243.6921,15212783
2024-06-20,243.6921,247.0481,243.4835,245.8924,18832430
2024-06-21,245.8924,248.8986,244.3133,248.8503,15146461
2024-06-24,248.8503,253.5902,248.1021,251.5947,15852944
2024-06-25,251.5947,252.5923,249.8936,249.9594,17595610
