date,open,high,low,close,volume
2023-10-06,109.0651,109.1742,108.4795,108.5926,19721865
2023-10-09,108.5926,108.697,107.8317,108.1586,10395839
2023-10-10,108.1586,108.9839,107.7074,108.526,15573948
2023-10-11,108.526,109.2591,107.6652,108.3961,5495771
2023-10-12,108.3961,108.9655,107.7642,108.613,16772722
2023-10-13,108.613,108.9278,108.5572,108.9202,4144408
2023-10-16,108.9202,109.23,108.3216,108.7167,4031122
2023-10-17,108.7167,109.4333,108.3859,108.6221,21701597
2023-10-18,108.6221,108.9228,108.1146,108.4453,7125900
2023-10-19,108.4453,108.8884,107.854,108.1292,21572757
2023-10-20,108.1292,109.3221,107.8311,108.6212,8668161
2023-10-23,108.6212,108.7813,108.0238,108.7453,9234510
2023-10-24,108.7453,109.4782,107.9911,109.0603,12312181
2023-10-25,109.0603,109.6916,108.4996,108.5453,17772128
2023-10-26,108.5453,109.357,107.9378,109.1146,7742495
2023-10-27,109.1146,110.0732,108.3167,109.4884,5911892
2023-10-30,109.4884,110.0788,108.6431,109.2187,18267551
2023-10-31,109.2187,110.0814,108.7803,108.8028,14320986
2023-11-01,108.8028,110.1051,108.3008,109.3309,20848955
2023-11-02,109.3309,110.2662,108.9711,109.6907,6329454
2023-11-03,109.6907,110.2026,109.0452,109.8812,7756189
2023-11-06,109.8812,110.3435,109.269,109.7822,13272304
2023-11-07,109.7822,110.1705,109.0939,109.6016,9809316
2023-11-08,109.6016,109.9075,108.6346,109.1039,18506568
2023-11-09,109.1039,109.6827,107.7564,108.6223,20167743
2023-11-10,108.6223,108.7448,108.0904,108.1367,20516128
2023-11-13,108.1367,108.9653,108.112,108.1232,14406304
2023-11-14,108.1232,108.5581,107.4279,108.5115,12518032
2023-11-15,108.5115,109.1968,107.862,108.4563,8005854
2023-11-16,108.4563,108.9613,108.3079,108.6249,7233833
2023-11-17,108.6249,108.8652,108.0806,108.5844,16896837
2023-11-20,108.5844,109.2685,108.1724,108.2014,20724795
2023-11-21,108.2014,108.7628,107.9467,108.5117,9541316
2023-11-22,108.5117,109.559,108.4424,108.7073,8050332
2023-11-23,108.7073,109.3013,108.3086,109.2974,9926673
2023-11-24,109.2974,110.1635,108.6177,109.6536,14562519
2023-11-27,109.6536,109.8306,108.6801,109.2967,9333470
2023-11-28,109.2967,109.6322,109.0274,109.134,18337156
2023-11-29,109.134,110.1882,108.8221,109.3505,13282755
2023-11-30,109.3505,110.0044,108.6183,109.4786,14832312
2023-12-01,109.4786,109.8017,108.7218,109.4861,21061389
2023-12-04,109.4861,110.3804,109.268,109.88,9889153
2023-12-05,109.88,109.9182,109.3012,109.649,13186440
2023-12-06,109.649,110.2245,109.5368,109.9258,20380708
2023-12-07,109.9258,111.2046,109.6379,110.5643,17111989
2023-12-08,110.5643,111.3171,109.6337,110.1257,18925460
2023-12-11,110.1257,111.1407,109.6229,110.6325,12631414
2023-12-12,110.6325,112.0803,110.4921,111.192,8380699
2023-12-13,111.192,111.9516,109.9177,110.6551,18197508
2023-12-14,110.6551,111.5369,109.8096,111.0626,10216155
2023-12-15,111.0626,112.1881,110.1862,111.5704,17478110
2023-12-18,111.5704,112.032,110.7524,111.944,11889775
2023-12-19,111.944,112.8636,111.2142,112.3372,17989306
2023-12-20,112.3372,112.9001,112.2686,112.6476,19875202
2023-12-21,112.6476,113.3681,111.8884,112.8656,17054455
2023-12-22,112.8656,113.3738,112.6239,112.6961,21029311
2023-12-25,112.6961,114.0514,112.0178,113.1705,6436226
2023-12-26,113.1705,114.1043,112.9104,113.7577,12456642
2023-12-27,113.7577,114.6593,112.7626,113.5722,7156613
2023-12-28,113.5722,114.7018,112.9458,114.1795,6323262
2023-12-29,114.1795,114.7599,114.1744,114.363,20339234
2024-01-01,114.363,114.9484,113.1076,113.8204,16207690
2024-01-02,113.8204,114.7193,113.5151,114.0736,11754108
2024-01-03,114.0736,115.115,113.7041,114.2389,18639608
2024-01-04,114.2389,114.7347,113.5459,113.7035,5093277
2024-01-05,113.7035,114.2796,113.3128,114.1795,20845965
2024-01-08,114.1795,114.7662,114.0077,114.2987,4329209
2024-01-09,114.2987,115.0269,113.5749,114.076,7102913
2024-01-10,114.076,114.4616,112.8958,113.5929,20865288
2024-01-11,113.5929,114.2516,113.3264,113.7777,13576087
2024-01-12,113.7777,114.4561,112.9457,113.6731,15618797
2024-01-15,113.6731,113.8332,113.096,113.7791,13736134
2024-01-16,113.7791,113.8111,113.1253,113.4112,9364869
2024-01-17,113.4112,113.4126,112.6266,113.3758,9618866
2024-01-18,113.3758,113.666,113.1793,113.6151,17251402
2024-01-19,113.6151,114.1391,112.8261,113.4606,18490427
2024-01-22,113.4606,114.041,112.254,113.0862,21903476
2024-01-23,113.0862,113.8208,112.9232,113.0931,10941570
2024-01-24,113.0931,113.916,112.1116,112.8716,21859429
2024-01-25,112.8716,113.6862,112.1677,113.4157,18736512
2024-01-26,113.4157,114.3097,112.2751,113.0548,21331525
2024-01-29,113.0548,113.9185,112.5523,113.664,13617125
2024-01-30,113.664,114.9213,113.1478,114.2776,8778905
2024-01-31,114.2776,114.4993,113.4177,114.1687,19096516
2024-02-01,114.1687,114.6143,113.6174,113.815,14660267
2024-02-02,113.815,114.4158,113.4485,114.3586,15377437
2024-02-05,114.3586,115.3591,114.1011,114.6667,7879188
2024-02-06,114.6667,115.2212,114.4121,114.4243,6005987
2024-02-07,114.4243,115.6474,113.7335,114.7672,17722916
2024-02-08,114.7672,114.901,114.5214,114.6233,16539291
2024-02-09,114.6233,115.7241,113.8267,115.2632,6747712
2024-02-12,115.2632,116.3131,114.9264,115.537,20558523
2024-02-13,115.537,116.5841,115.4306,115.7102,18140641
2024-02-14,115.7102,115.9774,115.0835,115.637,13211031
2024-02-15,115.637,116.1384,115.4797,116.0815,11565901
2024-02-16,116.0815,116.1697,114.9405,115.7229,10818592
2024-02-19,115.7229,116.4464,114.878,116.1783,11274244
2024-02-20,116.1783,116.7246,115.6706,116.0021,6840623
2024-02-21,116.0021,116.5325,115.6257,116.4165,18810974
2024-02-22,116.4165,117.6557,116.3211,116.8699,4022668
2024-02-23,116.8699,117.8632,116.3966,117.2825,7739262
2024-02-26,117.2825,117.4823,116.3771,117.2722,14942806
2024-02-27,117.2722,118.1309,117.128,117.763,12599497
2024-02-28,117.763,118.4019,117.0178,117.3439,4798442
2024-02-29,117.3439,117.5844,116.9353,117.362,11616221
2024-03-01,117.362,118.5054,117.1353,117.7796,6019956
2024-03-04,117.7796,118.043,117.132,117.4307,12857282
2024-03-05,117.4307,117.6581,116.9969,117.6004,13242466
2024-03-06,117.6004,118.6509,117.1134,118.0913,17334523
2024-03-07,118.0913,118.3947,117.6419,117.8205,21354669
2024-03-08,117.8205,118.1553,116.9755,117.9927,6445975
2024-03-11,117.9927,118.8002,117.8182,117.8941,18470150
2024-03-12,117.8941,118.9026,117.1197,118.0726,15791100
2024-03-13,118.0726,118.3785,117.7502,118.0346,10821408
2024-03-14,118.0346,118.8051,117.197,118.1857,7287299
2024-03-15,118.1857,118.8714,118.096,118.382,14290471
2024-03-18,118.382,119.4209,117.8546,118.9665,14022856
2024-03-19,118.9665,119.3648,118.2633,119.068,5719541
2024-03-20,119.068,119.5905,118.1716,119.2277,18600317
2024-03-21,119.2277,120.2368,118.4552,119.5616,10914669
2024-03-22,119.5616,120.5638,119.0301,119.8224,12282587
2024-03-25,119.8224,119.8713,118.7946,119.43,16397250
2024-03-26,119.43,119.52,118.9281,119.3126,4386765
2024-03-27,119.3126,120.543,118.6382,119.9964,17852346
2024-03-28,119.9964,121.3543,119.8468,120.4019,21418057
2024-03-29,120.4019,121.4234,120.2831,120.5385,5021521
2024-04-01,120.5385,120.6474,120.0554,120.5101,13854369
2024-04-02,120.5101,120.9946,120.1453,120.963,11877624
2024-04-03,120.963,121.5199,120.4909,120.8255,16409456
2024-04-04,120.8255,121.7758,120.3252,120.597,17841004
2024-04-05,120.597,120.9516,120.1103,120.3565,11816368
2024-04-08,120.3565,120.8414,119.4915,120.1975,10756220
2024-04-09,120.1975,120.8146,119.445,120.0733,15365095
2024-04-10,120.0733,120.8824,119.8275,120.253,14142160
2024-04-11,120.253,120.3922,119.6061,119.9924,10171126
2024-04-12,119.9924,120.9067,118.9536,119.607,15838140
2024-04-15,119.607,120.02,119.533,119.6411,21088726
2024-04-16,119.6411,120.2022,119.4789,119.9501,11327659
2024-04-17,119.9501,121.025,119.5161,120.2283,15893292
2024-04-18,120.2283,120.622,119.9868,120.4986,9359931
2024-04-19,120.4986,120.9667,120.4503,120.4579,19953737
2024-04-22,120.4579,121.3775,119.6105,120.8267,20000102
2024-04-23,120.8267,122.0618,120.2351,121.3606,9830042
2024-04-24,121.3606,122.6825,120.4183,121.7158,18769504
2024-04-25,121.7158,122.5179,120.6444,121.3058,18309536
2024-04-26,121.3058,122.2195,120.6384,121.894,11834922
2024-04-29,121.894,122.3849,120.8233,121.4471,6802050
2024-04-30,121.4471,121.6019,121.2999,121.5605,15445432
2024-05-01,121.5605,122.4076,120.9871,122.0441,10221422
2024-05-02,122.0441,122.7468,120.6699,121.4813,7469424
2024-05-03,121.4813,121.7522,120.3833,120.9004,19695835
2024-05-06,120.9004,122.2743,120.4956,121.3083,17353393
2024-05-07,121.3083,121.9194,120.68,121.6489,17252323
2024-05-08,121.6489,122.5434,121.1062,121.6848,8583892
2024-05-09,121.6848,121.8699,120.3772,121.1347,10411164
2024-05-10,121.1347,122.238,120.285,121.6616,4661807
2024-05-13,121.6616,122.3898,120.4196,121.1492,13256238
2024-05-14,121.1492,121.637,120.4226,120.7445,19913166
2024-05-15,120.7445,121.2654,120.1211,120.9863,14463578
2024-05-16,120.9863,122.2806,120.7937,121.5875,4416493
2024-05-17,121.5875,122.5218,121.135,121.9869,21655735
2024-05-20,121.9869,123.0635,121.8578,122.4898,14520445
2024-05-21,122.4898,123.368,122.0327,122.5709,5232579
2024-05-22,122.5709,122.7349,121.7226,122.342,12859767
2024-05-23,122.342,123.2109,121.5584,122.8785,21942133
2024-05-24,122.8785,123.412,121.8368,122.414,17747501
2024-05-27,122.414,123.3581,121.6161,122.6472,11167284
2024-05-28,122.6472,122.9406,121.3234,122.1751,19421384
2024-05-29,122.1751,123.4974,121.2512,122.8894,20125869
2024-05-30,122.8894,123.3686,122.1526,122.9474,15135903
2024-05-31,122.9474,123.9764,122.6868,123.3432,6825382
2024-06-03,123.3432,124.447,123.2667,123.5688,17761357
2024-06-04,123.5688,124.2313,122.1992,122.9925,15034235
2024-06-05,122.9925,123.9642,122.2963,123.4602,5330613
2024-06-06,123.4602,124.7664,123.4016,123.91,17210975
2024-06-07,123.91,124.4476,123.296,124.064,14578768
2024-06-10,124.064,124.7611,123.8481,123.8921,8954094
2024-06-11,123.8921,125.0179,123.5964,124.5989,19177904
2024-06-12,124.5989,125.3761,124.2793,125.004,20036252
2024-06-13,125.004,125.9004,124.7913,125.1809,14085708
2024-06-14,125.1809,125.5865,124.1922,124.5925,21157434
2024-06-17,124.5925,125.7007,124.5843,125.0712,7348868
2024-06-18,125.0712,125.1203,124.2644,124.5899,17538969
2024-06-19,124.5899,125.4799,123.8003,124.8596,14502397
2024-06-20,124.8596,125.7796,124.4627,124.5798,17933805
2024-06-21,124.5798,125.4593,123.6864,124.5932,14436394
2024-06-24,124.5932,125.0651,123.7419,124.5071,14325999
2024-06-25,124.5071,125.2958,123.8134,124.8087,9380224
