date,open,high,low,close,volume
2023-02-20,421.4971,422.5976,417.3385,419.1019,17544840
2023-02-21,419.1019,419.2156,418.0733,418.6905,19006015
2023-02-22,418.6905,422.73,417.0728,419.7044,7366293
2023-02-23,419.7044,420.0275,416.7956,418.3771,5243461
2023-02-24,418.3771,422.2467,417.5348,419.5644,9985718
2023-02-27,419.5644,422.8865,419.1009,422.74,20304896
2023-02-28,422.74,424.8544,419.9431,422.1168,21505370
2023-03-01,422.1168,423.0969,420.9136,421.7292,19709745
2023-03-02,421.7292,427.2316,420.4877,424.5406,21844531
2023-03-03,424.5406,425.403,421.5145,425.2578,10566049
2023-03-06,425.2578,425.781,421.3519,423.3285,15125029
2023-03-07,423.3285,429.3367,420.3008,426.118,17448259
2023-03-08,426.118,429.4367,422.7973,423.8489,21280723
2023-03-09,423.8489,427.9021,421.4811,426.3537,7390794
2023-03-10,426.3537,428.3725,422.8862,424.1895,13978206
2023-03-13,424.1895,427.417,423.2429,423.6282,9767800
2023-03-14,423.6282,427.5124,423.0547,426.1499,8394067
2023-03-15,426.1499,426.4747,425.893,426.4279,21381952
2023-03-16,426.4279,427.1292,424.3816,425.6258,5979920
2023-03-17,425.6258,430.2958,425.0444,427.8268,18555231
2023-03-20,427.8268,430.7105,424.6616,425.5115,18777880
2023-03-21,425.5115,427.9332,420.917,423.6775,13649245
2023-03-22,423.6775,424.7426,421.317,423.3623,19325828
2023-03-23,423.3623,427.3633,422.7847,424.1627,4552324
2023-03-24,424.1627,428.2814,421.881,426.4676,4966671
2023-03-27,426.4676,428.4336,425.4257,426.1887,19799117
2023-03-28,426.1887,428.0346,423.1143,428.0257,12933950
2023-03-29,428.0257,430.4021,423.6241,425.6265,20097206
2023-03-30,425.6265,428.2045,421.7676,425.1343,10409765
2023-03-31,425.1343,425.5986,421.9394,422.9068,18484444
2023-04-03,422.9068,425.8443,420.5274,421.3624,4486496
2023-04-04,421.3624,421.7802,416.8811,418.8794,17442558
2023-04-05,418.8794,420.5408,414.7536,417.063,15221161
2023-04-06,417.063,419.2883,413.446,415.7914,8216814
2023-04-07,415.7914,420.9618,414.203,418.2374,4790980
2023-04-10,418.2374,419.8589,416.1476,419.2417,18078786
2023-04-11,419.2417,422.4466,416.3533,418.5735,19649753
2023-04-12,418.5735,420.958,415.7046,417.087,4233266
2023-04-13,417.087,422.5747,414.2512,419.4755,21440884
2023-04-14,419.4755,422.4113,417.8633,418.1183,10925822
2023-04-17,418.1183,421.2094,414.8934,417.7389,13819392
2023-04-18,417.7389,419.0813,413.6327,416.7303,12322120
2023-04-19,416.7303,422.2421,415.5077,419.0122,17876535
2023-04-20,419.0122,420.4113,415.6485,416.4263,17329779
2023-04-21,416.4263,417.36,413.8311,415.2677,20003816
2023-04-24,415.2677,416.1721,411.2904,412.7956,8875568
2023-04-25,412.7956,415.7648,410.6249,412.684,5229474
2023-04-26,412.684,414.6688,408.2484,411.291,15574118
2023-04-27,411.291,415.6414,408.9557,413.7722,15824046
2023-04-28,413.7722,415.5003,413.2519,413.4754,11163807
2023-05-01,413.4754,418.8406,410.52,416.0931,15998065
2023-05-02,416.0931,419.1265,415.2885,417.6091,17838584
2023-05-03,417.6091,418.901,414.0642,417.1722,10334739
2023-05-04,417.1722,418.358,416.0339,418.1799,15231924
2023-05-05,418.1799,423.5588,415.4932,420.6548,18087042
2023-05-08,420.6548,422.2114,418.4722,421.1191,7899109
2023-05-09,421.1191,422.866,418.6906,421.6666,21189469
2023-05-10,421.6666,424.1696,419.6483,419.9299,17263164
2023-05-11,419.9299,422.3897,418.1251,419.0158,7228300
2023-05-12,419.0158,423.6315,415.6798,421.1986,10341328
2023-05-15,421.1986,423.1261,418.7501,422.9861,5178300
2023-05-16,422.9861,424.9134,420.2539,423.4663,14059442
2023-05-17,423.4663,428.5299,421.0272,426.1124,20856690
2023-05-18,426.1124,427.8731,421.8524,424.4692,9351501
2023-05-19,424.4692,429.1113,422.5149,426.5137,17931372
2023-05-22,426.5137,430.8563,423.7641,429.752,16935668
2023-05-23,429.752,432.08,428.7452,430.2192,11258826
2023-05-24,430.2192,435.0328,429.1417,433.062,16003217
2023-05-25,433.062,434.3637,427.7474,431.0409,14878455
2023-05-26,431.0409,434.4023,429.4524,433.573,13171823
2023-05-29,433.573,435.1123,430.628,433.8894,18782454
2023-05-30,433.8894,437.6901,431.3838,437.1292,9730606
2023-05-31,437.1292,437.9275,432.6323,435.1256,4841707
2023-06-01,435.1256,440.2778,432.2617,437.9542,16036140
2023-06-02,437.9542,441.2818,435.4539,440.7503,12731449
2023-06-05,440.7503,441.7066,438.075,438.7202,10346955
2023-06-06,438.7202,439.6886,434.8304,436.4634,20187861
2023-06-07,436.4634,439.5473,434.1151,436.9785,10168134
2023-06-08,436.9785,438.7128,432.7104,436.0863,7627486
2023-06-09,436.0863,437.67,435.7456,436.1233,14788228
2023-06-12,436.1233,438.0775,432.8605,434.779,14738701
2023-06-13,434.779,437.4064,432.4364,432.6726,19507440
2023-06-14,432.6726,433.867,430.4766,431.9102,10892301
2023-06-15,431.9102,434.1032,431.5976,432.7236,16581298
2023-06-16,432.7236,435.8851,429.8865,434.7506,7638962
2023-06-19,434.7506,436.3223,434.6803,435.8166,7621270
2023-06-20,435.8166,438.5967,434.708,437.3964,18846661
2023-06-21,437.3964,441.8501,436.8726,438.4051,5912025
2023-06-22,438.4051,439.0293,436.7031,438.7087,4951558
2023-06-23,438.7087,439.5761,434.5442,436.8909,18745368
2023-06-26,436.8909,441.1878,433.6957,439.4661,6027112
2023-06-27,439.4661,441.787,436.1591,437.2662,9059022
2023-06-28,437.2662,441.3087,433.7771,437.9679,16267091
2023-06-29,437.9679,441.4637,436.0815,436.864,21157295
2023-06-30,436.864,440.4646,433.6166,439.3074,14021239
2023-07-03,439.3074,442.8035,435.4698,437.9301,16600171
2023-07-04,437.9301,441.0992,434.0107,435.2042,11949738
2023-07-05,435.2042,435.4902,429.8074,432.6497,14649292
2023-07-06,432.6497,434.6361,429.7289,430.6547,18242668
2023-07-07,430.6547,431.0895,428.2023,428.2643,21267292
2023-07-10,428.2643,428.4897,426.4908,426.5221,21047228
2023-07-11,426.5221,429.349,424.2874,425.1821,21389950
2023-07-12,425.1821,427.6381,422.2618,426.0073,9717211
2023-07-13,426.0073,432.1775,425.2325,428.8874,7695412
2023-07-14,428.8874,433.9215,425.7659,431.4524,19786335
2023-07-17,431.4524,432.4459,428.5885,431.1599,9941067
2023-07-18,431.1599,434.5271,430.5864,432.6126,14635938
2023-07-19,432.6126,436.5756,432.5173,435.1476,4334492
2023-07-20,435.1476,435.6111,429.3049,432.6988,8448238
2023-07-21,432.6988,434.5468,429.2509,431.5997,15297084
2023-07-24,431.5997,434.5535,428.9144,432.4907,10197398
2023-07-25,432.4907,434.2225,431.2404,432.9008,5360849
2023-07-26,432.9008,433.3328,430.5435,432.4001,15625928
2023-07-27,432.4001,432.8752,427.7501,430.5327,9439071
2023-07-28,430.5327,432.0988,427.4674,428.8225,11344618
2023-07-31,428.8225,434.0854,427.6346,431.4681,13518065
2023-08-01,431.4681,433.3803,428.131,429.0842,9763688
2023-08-02,429.0842,432.918,425.685,430.9611,19568875
2023-08-03,430.9611,433.9821,430.2049,433.8591,12827178
2023-08-04,433.8591,438.196,431.9249,437.1242,9458550
2023-08-07,437.1242,438.9355,435.0304,438.8538,12218179
2023-08-08,438.8538,439.3036,435.6376,439.1631,18871968
2023-08-09,439.1631,444.052,436.5772,441.8247,20804432
2023-08-10,441.8247,443.8753,440.8701,443.4316,12087917
2023-08-11,443.4316,448.2943,440.6855,445.0422,11910270
2023-08-14,445.0422,448.7323,441.9759,446.8992,20864789
2023-08-15,446.8992,450.5535,446.2283,449.5889,12998954
2023-08-16,449.5889,451.0606,447.0408,450.8869,15721092
2023-08-17,450.8869,454.2518,449.0824,452.8466,6330417
2023-08-18,452.8466,455.7092,450.424,453.0268,9030185
2023-08-21,453.0268,455.0529,450.0566,452.9886,12183151
2023-08-22,452.9886,458.3485,451.2114,455.7242,14627737
2023-08-23,455.7242,457.2021,449.3359,452.8822,7574980
2023-08-24,452.8822,454.7098,449.9622,452.4129,21878988
2023-08-25,452.4129,455.6428,449.9068,453.848,5875105
2023-08-28,453.848,457.4993,453.5901,456.3397,20557511
2023-08-29,456.3397,460.3581,454.0236,459.0998,5808471
2023-08-30,459.0998,462.0615,455.2584,456.5924,14700017
2023-08-31,456.5924,459.7458,453.1027,454.0098,12579517
2023-09-01,454.0098,456.1913,452.9597,455.1035,5467141
2023-09-04,455.1035,457.6768,450.1482,453.4528,19876578
2023-09-05,453.4528,458.0788,452.2027,454.5584,5410416
2023-09-06,454.5584,456.9378,449.8163,452.2718,15835696
2023-09-07,452.2718,453.9477,451.0989,452.3022,11071566
2023-09-08,452.3022,454.2447,449.2604,449.8131,7018707
2023-09-11,449.8131,451.5398,447.5164,447.7312,7109349
2023-09-12,447.7312,452.5622,446.8531,450.2684,21113061
2023-09-13,450.2684,451.0823,448.6797,449.8524,15028170
2023-09-14,449.8524,451.2181,447.7838,450.1104,6343550
2023-09-15,450.1104,454.1748,447.9592,452.1621,15023471
2023-09-18,452.1621,454.0835,447.9005,449.4838,9626906
2023-09-19,449.4838,451.0634,446.1457,447.641,21663366
2023-09-20,447.641,449.0201,445.7143,446.6663,11067862
2023-09-21,446.6663,449.5222,441.9464,444.1982,6436661
2023-09-22,444.1982,448.5065,440.6989,447.1949,10266830
2023-09-25,447.1949,454.0167,444.8881,450.4466,4303167
2023-09-26,450.4466,455.5739,449.0531,453.3799,19671596
2023-09-27,453.3799,455.5132,452.1245,453.7122,7848875
2023-09-28,453.7122,460.0831,451.5668,456.5023,7565607
2023-09-29,456.5023,460.1813,454.9447,457.4143,15969727
2023-10-02,457.4143,460.4317,455.5245,460.0953,5924127
2023-10-03,460.0953,463.4,459.9025,462.4231,20060289
2023-10-04,462.4231,464.6259,460.5232,463.0052,10249978
2023-10-05,463.0052,465.9144,459.1148,461.5497,14029739
2023-10-06,461.5497,463.7293,458.0093,459.4621,5359001
2023-10-09,459.4621,465.9427,455.8579,462.569,7651431
2023-10-10,462.569,465.953,462.0692,462.5976,13674449
2023-10-11,462.5976,464.8569,460.9038,464.1029,12426799
2023-10-12,464.1029,466.7623,462.484,465.9334,9363578
2023-10-13,465.9334,469.9793,463.3917,468.96,20559704
2023-10-16,468.96,471.5594,463.6782,466.15,15321390
2023-10-17,466.15,469.257,464.0123,467.1735,8950149
2023-10-18,467.1735,469.6081,463.3024,465.3455,12384292
2023-10-19,465.3455,465.3506,463.0878,464.4491,14742850
2023-10-20,464.4491,464.8414,462.9382,464.7379,10024193
2023-10-23,464.7379,469.2553,462.5335,466.5829,16283086
2023-10-24,466.5829,471.7792,463.7091,469.6157,11248822
2023-10-25,469.6157,472.9116,467.4015,471.0223,18839737
2023-10-26,471.0223,476.4207,467.7999,474.0346,20834728
2023-10-27,474.0346,477.6383,470.2773,477.3323,21430610
2023-10-30,477.3323,481.7782,475.3403,478.7182,8786625
2023-10-31,478.7182,483.3222,477.9643,481.0514,16610160
2023-11-01,481.0514,484.3298,478.5228,483.3018,19741599
2023-11-02,483.3018,483.3277,478.5211,481.7396,11171552
2023-11-03,481.7396,484.0169,476.9798,479.7733,6776128
2023-11-06,479.7733,483.0393,478.0695,480.7136,6122852
2023-11-07,480.7136,482.4146,476.9759,480.5295,13090572
2023-11-08,480.5295,482.8902,478.7774,482.5961,19286948
2023-11-09,482.5961,484.4423,479.833,482.2155,5357162
2023-11-10,482.2155,482.8119,480.2164,480.6715,15640087
2023-11-13,480.6715,481.3652,475.812,479.259,6827877
2023-11-14,479.259,481.7074,475.7188,481.5953,15127943
2023-11-15,481.5953,483.4477,478.1655,480.2951,17844586
2023-11-16,480.2951,483.2218,479.0071,479.392,7290184
2023-11-17,479.392,482.4913,474.5035,477.9688,19489089
2023-11-20,477.9688,479.3657,474.4463,475.3295,20246198
2023-11-21,475.3295,476.0428,469.2498,472.9917,9916556
2023-11-22,472.9917,473.506,469.5656,473.2662,13922332
2023-11-23,473.2662,476.0843,472.5316,472.7501,15396613
2023-11-24,472.7501,475.9436,470.1669,470.7673,5136161
2023-11-27,470.7673,475.9815,470.1691,473.0098,18721713
2023-11-28,473.0098,478.2152,472.3195,475.1785,7149621
2023-11-29,475.1785,477.9208,474.4999,475.4307,15067166
2023-11-30,475.4307,478.3084,475.3143,477.9285,8104327
2023-12-01,477.9285,480.7516,477.1296,478.1059,16316157
2023-12-04,478.1059,480.1892,475.209,476.6616,17219196
2023-12-05,476.6616,479.941,475.4,476.1793,19556686
2023-12-06,476.1793,478.2365,469.5418,473.2863,21983097
2023-12-07,473.2863,477.1185,472.4654,473.3403,16517894
2023-12-08,473.3403,476.4562,472.9679,474.8697,13735042
2023-12-11,474.8697,477.966,471.7067,475.517,8759202
2023-12-12,475.517,477.6665,472.9977,477.3373,17186653
2023-12-13,477.3373,483.1741,475.7071,480.4719,11406591
2023-12-14,480.4719,480.6229,474.8181,478.2705,13229159
2023-12-15,478.2705,482.286,476.2449,479.7924,9234689
2023-12-18,479.7924,484.4379,476.7125,483.4904,19321971
2023-12-19,483.4904,484.976,480.266,481.7116,18396519
2023-12-20,481.7116,486.6742,480.2364,483.6334,12190560
2023-12-21,483.6334,486.969,480.5031,481.3732,16723873
2023-12-22,481.3732,482.0378,480.2446,480.7697,19839945
2023-12-25,480.7697,485.8373,480.4708,483.4435,13008816
2023-12-26,483.4435,489.2161,481.7425,485.8011,12326867
2023-12-27,485.8011,487.5566,482.1467,484.3201,10702467
2023-12-28,484.3201,489.2918,482.2834,487.4971,6754374
2023-12-29,487.4971,488.7131,484.2087,488.1004,4188049
2024-01-01,488.1004,490.0416,487.2133,489.8262,16049474
2024-01-02,489.8262,490.788,485.6758,488.2288,10849072
2024-01-03,488.2288,492.0993,486.6959,491.6281,5432088
2024-01-04,491.6281,493.083,488.3417,488.7032,6852116
2024-01-05,488.7032,492.5591,487.0942,488.9846,9587365
2024-01-08,488.9846,490.7742,487.1468,489.3071,7482955
2024-01-09,489.3071,495.722,488.5674,492.0425,12268859
2024-01-10,492.0425,496.9703,491.4732,495.6991,9274989
2024-01-11,495.6991,501.3312,495.1638,497.7229,4325423
2024-01-12,497.7229,500.4434,495.2744,499.3127,5279248
2024-01-15,499.3127,502.1049,496.1463,498.9959,12269493
2024-01-16,498.9959,505.6199,496.2315,502.8232,12509202
2024-01-17,502.8232,506.5961,500.1376,504.8731,13707343
2024-01-18,504.8731,508.0322,502.2181,502.9154,11047149
2024-01-19,502.9154,504.9741,498.7343,502.4247,16781416
2024-01-22,502.4247,506.7953,500.5014,505.0768,15952964
2024-01-23,505.0768,508.866,500.7799,504.7786,13090048
2024-01-24,504.7786,507.962,503.6876,507.8385,4242705
2024-01-25,507.8385,515.0091,506.8044,511.7144,10170750
2024-01-26,511.7144,514.5259,506.3038,510.2694,15523223
2024-01-29,510.2694,515.523,509.1912,511.567,14298904
2024-01-30,511.567,515.8014,510.527,514.1061,21473039
2024-01-31,514.1061,516.2076,513.8218,514.2536,19533681
2024-02-01,514.2536,518.2913,509.9801,512.8515,14180313
2024-02-02,512.8515,515.9076,508.9707,512.5425,6462154
2024-02-05,512.5425,514.3812,512.42,513.5946,18282074
2024-02-06,513.5946,516.5128,508.2735,511.6155,4272266
2024-02-07,511.6155,518.1019,508.9992,515.3117,20862882
2024-02-08,515.3117,519.0016,514.9279,518.8107,11979765
2024-02-09,518.8107,520.9531,514.7048,516.2704,21699636
2024-02-12,516.2704,521.1267,513.9518,519.6519,9416649
2024-02-13,519.6519,521.6747,514.6,517.3755,15244611
2024-02-14,517.3755,519.0022,513.6638,516.969,7071420
2024-02-15,516.969,520.4072,512.8412,519.3577,8010758
2024-02-16,519.3577,522.2495,516.703,519.6131,5338414
2024-02-19,519.6131,522.1377,518.5446,521.7698,15026477
2024-02-20,521.7698,527.4728,518.1537,524.7039,7324140
2024-02-21,524.7039,530.7516,520.9327,527.5405,18667681
2024-02-22,527.5405,532.7745,523.9536,530.5163,9017056
2024-02-23,530.5163,536.6154,527.611,534.098,11914503
2024-02-26,534.098,534.8853,529.8518,534.1796,10142992
2024-02-27,534.1796,540.8047,531.0663,536.759,13534968
2024-02-28,536.759,542.0488,535.474,538.6655,17051051
2024-02-29,538.6655,540.8289,535.461,537.6883,21283318
2024-03-01,537.6883,541.6622,535.8022,541.5308,11013317
2024-03-04,541.5308,544.4216,538.9545,541.2128,15889494
2024-03-05,541.2128,541.7392,538.524,539.5365,20684760
2024-03-06,539.5365,545.081,539.3516,541.5673,4066602
2024-03-07,541.5673,545.5316,534.6094,538.6754,4899841
2024-03-08,538.6754,539.0952,533.2993,536.6244,15192024
2024-03-11,536.6244,542.8172,534.6168,540.4667,5017964
2024-03-12,540.4667,544.7609,538.1228,543.6847,8308108
2024-03-13,543.6847,546.0816,539.6486,542.1948,6145199
2024-03-14,542.1948,548.3833,539.1466,545.3117,12480585
2024-03-15,545.3117,548.4991,541.333,544.4974,19591318
2024-03-18,544.4974,548.8805,542.9899,546.1082,9479323
2024-03-19,546.1082,550.4465,543.1909,546.7629,21802338
2024-03-20,546.7629,550.3957,544.83,549.1199,19438709
2024-03-21,549.1199,555.1378,548.6495,550.9848,9794009
2024-03-22,550.9848,552.0962,549.9162,551.5089,5927972
2024-03-25,551.5089,556.2618,547.8176,553.1267,17404361
2024-03-26,553.1267,558.4251,551.241,555.4549,9556327
2024-03-27,555.4549,560.6854,552.0539,559.3927,10531805
2024-03-28,559.3927,564.8981,555.2509,563.1832,5467288
2024-03-29,563.1832,566.4617,560.3405,565.5024,11562360
2024-04-01,565.5024,572.3716,564.1885,568.5062,18091008
2024-04-02,568.5062,572.2649,561.6032,565.0987,12523892
2024-04-03,565.0987,568.4634,563.547,566.4836,4032212
2024-04-04,566.4836,568.4591,561.1637,563.0462,10395888
2024-04-05,563.0462,565.5011,560.7222,563.161,9937189
2024-04-08,563.161,566.0054,562.9839,564.1996,6610134
2024-04-09,564.1996,566.179,563.1688,564.4275,7649714
2024-04-10,564.4275,566.1224,560.4847,564.7442,20567191
2024-04-11,564.7442,567.8587,560.5037,563.9652,8648296
2024-04-12,563.9652,568.1249,559.2816,560.9305,8551748
2024-04-15,560.9305,564.1328,557.9959,559.1672,11293903
2024-04-16,559.1672,563.5237,554.3358,558.4878,4639647
2024-04-17,558.4878,564.5829,554.2703,560.3955,13167695
2024-04-18,560.3955,566.8063,557.4691,563.9693,6210495
2024-04-19,563.9693,564.6207,561.1394,562.673,15676858
2024-04-22,562.673,565.3395,561.8982,564.3675,12685398
2024-04-23,564.3675,571.7239,562.5227,567.8797,17752130
2024-04-24,567.8797,570.6312,564.659,570.1878,6657154
2024-04-25,570.1878,570.3908,564.4229,567.0425,21285223
2024-04-26,567.0425,568.5614,564.2729,568.269,21822039
2024-04-29,568.269,569.8016,564.767,567.5334,19278146
2024-04-30,567.5334,571.8991,566.6954,566.9149,21194034
2024-05-01,566.9149,573.1203,564.0037,570.3715,9430212
2024-05-02,570.3715,573.4312,568.5261,569.081,14098075
2024-05-03,569.081,572.8572,566.3924,571.139,14971042
2024-05-06,571.139,574.8564,569.8489,570.3932,17730764
2024-05-07,570.3932,574.0716,565.9329,573.1919,6522141
2024-05-08,573.1919,576.8994,569.3738,569.9219,9947539
2024-05-09,569.9219,570.9522,564.0455,568.3638,9065979
2024-05-10,568.3638,568.5926,565.3915,566.3762,13530306
2024-05-13,566.3762,567.305,562.5853,565.1405,6881774
2024-05-14,565.1405,565.7536,557.7027,562.0709,20018175
2024-05-15,562.0709,564.8283,560.6617,564.3825,17214909
2024-05-16,564.3825,569.9542,561.477,566.7511,8129615
2024-05-17,566.7511,575.6605,562.3738,571.0963,15445022
2024-05-20,571.0963,573.9037,570.8094,573.4017,19217447
2024-05-21,573.4017,577.009,569.4381,573.7851,11294219
2024-05-22,573.7851,577.292,573.2724,574.2365,9258271
2024-05-23,574.2365,578.3169,570.4216,575.6686,20356817
2024-05-24,575.6686,579.0943,570.869,574.0676,21487870
2024-05-27,574.0676,578.8865,569.6235,575.0433,18564862
2024-05-28,575.0433,581.21,572.0071,578.5895,15429063
2024-05-29,578.5895,581.944,573.2108,576.6822,8738189
2024-05-30,576.6822,582.2887,572.4541,580.7766,8889719
2024-05-31,580.7766,584.338,577.0419,583.2025,4848624
2024-06-03,583.2025,585.2455,582.0147,583.7099,21749084
2024-06-04,583.7099,591.626,581.7135,587.143,8313654
2024-06-05,587.143,591.2721,584.9927,588.3561,5823965
2024-06-06,588.3561,590.3991,583.8852,590.3898,7058179
2024-06-07,590.3898,594.7477,586.756,590.2309,8637805
2024-06-10,590.2309,599.1102,586.1875,594.6601,11552309
2024-06-11,594.6601,596.0023,592.389,592.6962,12846550
2024-06-12,592.6962,597.8792,591.7166,595.9363,7127532
2024-06-13,595.9363,599.1798,593.4879,598.4209,13187769
2024-06-14,598.4209,599.4229,595.679,595.9549,19011722
2024-06-17,595.9549,596.9678,592.2788,594.4275,16667073
2024-06-18,594.4275,595.177,591.1753,592.5016,6959844
2024-06-19,592.5016,596.7848,587.4438,589.9083,4518048
2024-06-20,589.9083,597.1652,589.3461,593.3508,10788942
2024-06-21,593.3508,596.8485,585.8837,590.3132,14067012
2024-06-24,590.3132,593.8044,588.113,592.0289,15799653
2024-06-25,592.0289,596.6342,589.9685,595.1792,21119297
